control_time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,angular_vel_x,angular_vel_y,angular_vel_z,local_sp_x,local_sp_y,local_sp_z,local_sp_yaw,local_sp_vx,local_sp_vy,local_sp_vz,local_sp_ax,local_sp_ay,local_sp_az,local_sp_yawspeed,att_sp_qw,att_sp_qx,att_sp_qy,att_sp_qz,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,rate_sp_thrust_x,rate_sp_thrust_y,rate_sp_thrust_z,target_x,target_y,target_z,target_yaw,phase,event,hover_thrust,hover_thrust_valid,takeoff_state,takeoff_tilt_limit,landed,ground_contact,maybe_landed
4.38051,0.406804,0.105838,-1.07255,0.226694,-0.0221237,0.0900142,-0.0075107,0.0166506,-0.0107085,0.000976887,0.0159029,7.33769e-05,1,0,-1,-0.0108104,0.178543,-0.0317864,0.0727233,-0.208478,-0.0594737,0.0602155,0,0.999925,-0.00308837,0.0106095,-0.00537152,0.00427753,0.01643,-0.000188412,0,0,-0.630761,1,0,-1,-0.0108104,StepApplied,,0.6344,1,5,0.785398,0,0,0
4.38849,0.408751,0.105716,-1.07236,0.227123,-0.0225108,0.0901289,-0.00749549,0.0167737,-0.0107094,0.00177584,0.0149708,7.33762e-05,1,0,-1,-0.0108104,0.177375,-0.0317149,0.0723616,-0.217379,-0.0577695,0.0572302,0,0.99992,-0.00300428,0.0110649,-0.00537097,0.00449115,0.0173656,-0.000181308,0,0,-0.630863,1,0,-1,-0.0108104,StepApplied,,0.6344,1,5,0.785398,0,0,0
4.40055,0.410698,0.105589,-1.07215,0.227521,-0.0228982,0.0902506,-0.0074793,0.0169012,-0.0107103,0.00190899,0.0155034,7.33838e-05,1,0,-1,-0.0108104,0.177375,-0.0317149,0.0723616,-0.217379,-0.0577695,0.0572302,0,0.99992,-0.00300428,0.0110649,-0.00537097,0.00469879,0.0180435,-0.000175405,0,0,-0.630972,1,0,-1,-0.0108104,StepApplied,,0.6344,1,5,0.785398,0,0,0
4.40868,0.414667,0.10536,-1.07236,0.228552,-0.023631,0.0900294,-0.00743373,0.0172046,-0.0107119,0.00297543,0.0196295,7.35226e-05,1,0,-1,-0.0108104,0.176195,-0.0316433,0.0722661,-0.224203,-0.056285,0.0562249,0,0.999916,-0.00293017,0.011412,-0.0053707,0.00479082,0.0184418,-0.0001707,0,0,-0.630938,1,0,-1,-0.0108104,StepApplied,,0.6344,1,5,0.785398,0,0,0
4.42063,0.416651,0.105238,-1.07242,0.229304,-0.023965,0.0899057,-0.00740861,0.0173859,-0.0107127,0.00297543,0.0222927,7.35252e-05,1,0,-1,-0.0108104,0.176195,-0.0316433,0.0722661,-0.224203,-0.056285,0.0562249,0,0.999916,-0.00293017,0.011412,-0.0053707,0.00500353,0.0204968,-0.000156817,0,0,-0.630886,1,0,-1,-0.0108104,StepApplied,,0.634399,1,5,0.785398,0,0,0
4.42865,0.418638,0.10511,-1.07247,0.230249,-0.024249,0.0897658,-0.00738356,0.0175884,-0.0107136,0.00297543,0.0249558,7.35235e-05,1,0,-1,-0.0108104,0.174409,-0.0315329,0.0724669,-0.238859,-0.0550598,0.0576385,0,0.999907,-0.00287206,0.0121608,-0.00536907,0.00494082,0.0217646,-0.000147168,0,0,-0.630865,1,0,-1,-0.0108104,StepApplied,,0.634399,1,5,0.785398,0,0,0
4.53783,0.422625,0.104839,-1.07249,0.232582,-0.0246934,0.0894951,-0.00733365,0.018035,-0.0107158,0.00297543,0.0281516,7.35214e-05,1,0,-1,-0.0108104,0.174409,-0.0315329,0.0724669,-0.238859,-0.0550598,0.0576385,0,0.999907,-0.00287206,0.0121608,-0.00536907,0.00477233,0.022793,-0.000136957,0,0,-0.630853,1,0,-1,-0.0108104,StepApplied,,0.634399,1,5,0.785398,0,0,0
4.5457,0.424626,0.104698,-1.07247,0.233806,-0.0248425,0.0893517,-0.00730879,0.0182673,-0.010717,0.00297543,0.0286843,7.35196e-05,1,0,-1,-0.0108104,0.172612,-0.0314094,0.072473,-0.257643,-0.0558432,0.0583841,0,0.999895,-0.00291692,0.0131173,-0.00536554,0.0045856,0.0242124,-0.000125686,0,0,-0.630845,1,0,-1,-0.0108104,StepApplied,,0.634393,1,5,0.785398,0,0,0
4.55766,0.426633,0.104553,-1.07243,0.234934,-0.024957,0.0892241,-0.00727973,0.0184986,-0.0107181,0.00350806,0.0285511,7.35001e-05,1,0,-1,-0.0108104,0.172612,-0.0314094,0.072473,-0.257643,-0.0558432,0.0583841,0,0.999895,-0.00291692,0.0131173,-0.00536554,0.00405395,0.026624,-0.000106608,0,0,-0.630843,1,0,-1,-0.0108104,StepApplied,,0.634387,1,5,0.785398,0,0,0
4.56574,0.428661,0.104424,-1.07267,0.235884,-0.0250465,0.0889033,-0.00724645,0.0187234,-0.0107192,0.00404069,0.0277522,7.3517e-05,1,0,-1,-0.0108104,0.171402,-0.0313272,0.0726728,-0.265455,-0.0569517,0.0603517,0,0.99989,-0.00297549,0.013515,-0.0053635,0.00374275,0.0269403,-0.000102394,0,0,-0.630721,1,0,-1,-0.0108104,StepApplied,,0.634387,1,5,0.785398,0,0,0
4.57776,0.432723,0.104155,-1.07308,0.237125,-0.0252218,0.0883831,-0.00717047,0.0191798,-0.0107201,0.0049738,0.0286836,7.36608e-05,1,0,-1,-0.0108104,0.171402,-0.0313272,0.0726728,-0.265455,-0.0569517,0.0603517,0,0.99989,-0.00297549,0.013515,-0.0053635,0.00340439,0.0263011,-0.00010424,0,0,-0.630614,1,0,-1,-0.0108104,StepApplied,,0.634387,1,5,0.785398,0,0,0
4.58582,0.434753,0.104015,-1.07324,0.237467,-0.0253364,0.0881348,-0.00712828,0.0194201,-0.0107206,0.00510696,0.0297488,7.36717e-05,1,0,-1,-0.0108104,0.169574,-0.0312045,0.0732424,-0.266621,-0.057599,0.0648169,0,0.999889,-0.00300866,0.0135737,-0.00536287,0.00317453,0.025596,-0.000106926,0,0,-0.630519,1,0,-1,-0.0108104,StepApplied,,0.634379,1,5,0.785398,0,0,0
4.59778,0.436782,0.103871,-1.07339,0.23771,-0.0254538,0.0879016,-0.00708614,0.0196732,-0.0107212,0.00510696,0.0313467,7.3675e-05,1,0,-1,-0.0108104,0.169574,-0.0312045,0.0732424,-0.266621,-0.057599,0.0648169,0,0.999889,-0.00300866,0.0135737,-0.00536287,0.00301595,0.0238693,-0.000114864,0,0,-0.630343,1,0,-1,-0.0108104,StepApplied,,0.634372,1,5,0.785398,0,0,0
4.60582,0.438809,0.103725,-1.07351,0.237931,-0.0255504,0.0877053,-0.00704404,0.0199432,-0.0107219,0.00510696,0.0334773,7.36752e-05,1,0,-1,-0.0108104,0.168357,-0.0311174,0.0735053,-0.265503,-0.0575069,0.0670075,0,0.99989,-0.00300408,0.0135186,-0.00536311,0.00287574,0.0228399,-0.000118932,0,0,-0.630276,1,0,-1,-0.0108104,StepApplied,,0.634372,1,5,0.785398,0,0,0
4.61789,0.440834,0.103575,-1.0736,0.238176,-0.025608,0.0875442,-0.00700624,0.0202302,-0.0107227,0.00457433,0.0356078,7.36975e-05,1,0,-1,-0.0108104,0.168357,-0.0311174,0.0735053,-0.265503,-0.0575069,0.0670075,0,0.99989,-0.00300408,0.0135186,-0.00536311,0.00262963,0.0214437,-0.000123454,0,0,-0.630224,1,0,-1,-0.0108104,StepApplied,,0.634372,1,5,0.785398,0,0,0
4.62581,0.444878,0.103266,-1.07373,0.238634,-0.025625,0.0872895,-0.00693926,0.0208285,-0.0107244,0.00404169,0.0372057,7.36683e-05,1,0,-1,-0.0108104,0.167143,-0.0310265,0.0736783,-0.266316,-0.0580626,0.0683714,0,0.999889,-0.00303209,0.0135575,-0.0053626,0.00240952,0.0206407,-0.000125571,0,0,-0.630182,1,0,-1,-0.0108104,StepApplied,,0.634365,1,5,0.785398,0,0,0
4.73486,0.446897,0.103109,-1.07376,0.238747,-0.0255641,0.0872161,-0.00690581,0.0211238,-0.0107252,0.00404169,0.0366731,7.36657e-05,1,0,-1,-0.0108104,0.167143,-0.0310265,0.0736783,-0.266316,-0.0580626,0.0683714,0,0.999889,-0.00303209,0.0135575,-0.0053626,0.00178888,0.0194398,-0.000128325,0,0,-0.630143,1,0,-1,-0.0108104,StepApplied,,0.634356,1,5,0.785398,0,0,0
4.74281,0.448913,0.10295,-1.07378,0.238663,-0.0254621,0.0871616,-0.00687239,0.0214094,-0.0107259,0.00404169,0.0354746,7.36644e-05,1,0,-1,-0.0108104,0.165326,-0.030885,0.0737756,-0.266057,-0.0603034,0.0689302,0,0.999889,-0.00314618,0.0135436,-0.0053611,0.00173372,0.0189738,-0.00013013,0,0,-0.630143,1,0,-1,-0.0108104,StepApplied,,0.634356,1,5,0.785398,0,0,0
4.7548,0.452902,0.102643,-1.07428,0.237587,-0.0252552,0.0867847,-0.0068054,0.0219232,-0.0107267,0.00404212,0.0304154,7.36907e-05,1,0,-1,-0.0108104,0.165326,-0.030885,0.0737756,-0.266057,-0.0603034,0.0689302,0,0.999889,-0.00314618,0.0135436,-0.0053611,0.000948354,0.0160717,-0.000143377,0,0,-0.630024,1,0,-1,-0.0108104,StepApplied,,0.634356,1,5,0.785398,0,0,0
4.76284,0.454883,0.102488,-1.0745,0.236538,-0.0251859,0.0866464,-0.00677184,0.0221514,-0.0107269,0.00404212,0.0282849,7.36933e-05,1,0,-1,-0.0108104,0.164129,-0.030793,0.0742843,-0.259162,-0.0616507,0.071988,0,0.999893,-0.00321305,0.0131922,-0.00536141,0.000730983,0.0142286,-0.000153359,0,0,-0.629925,1,0,-1,-0.0108104,StepApplied,,0.634349,1,5,0.785398,0,0,0
4.77476,0.456851,0.10233,-1.07469,0.235197,-0.0251175,0.0865335,-0.00673832,0.0223689,-0.0107269,0.00404212,0.0269533,7.36936e-05,1,0,-1,-0.0108104,0.164129,-0.030793,0.0742843,-0.259162,-0.0616507,0.071988,0,0.999893,-0.00321305,0.0131922,-0.00536141,0.000392986,0.00855043,-0.000185298,0,0,-0.629759,1,0,-1,-0.0108104,StepApplied,,0.634345,1,5,0.785398,0,0,0
4.78282,0.458805,0.102171,-1.07486,0.233613,-0.0250456,0.0864637,-0.00670483,0.0225746,-0.0107269,0.00404212,0.0254885,7.36946e-05,1,0,-1,-0.0108104,0.162359,-0.0306513,0.0748599,-0.239176,-0.0623268,0.074897,0,0.999906,-0.00324204,0.0121732,-0.00536454,0.000247711,0.0054055,-0.000203276,0,0,-0.629698,1,0,-1,-0.0108104,StepApplied,,0.634345,1,5,0.785398,0,0,0
4.79476,0.460742,0.10201,-1.075,0.231884,-0.0249714,0.0864343,-0.00667563,0.0227727,-0.0107268,0.00350949,0.0245564,7.37118e-05,1,0,-1,-0.0108104,0.162359,-0.0306513,0.0748599,-0.239176,-0.0623268,0.074897,0,0.999906,-0.00324204,0.0121732,-0.00536454,0.000125159,0.00234642,-0.000220815,0,0,-0.629655,1,0,-1,-0.0108104,StepApplied,,0.634345,1,5,0.785398,0,0,0
4.80286,0.464527,0.101687,-1.07547,0.228284,-0.0247995,0.0863071,-0.0066269,0.0231571,-0.0107266,0.0028437,0.023358,7.37026e-05,1,0,-1,-0.0108104,0.161201,-0.0305544,0.0751225,-0.225672,-0.06268,0.0756203,0,0.999918,-0.00327034,0.0111894,-0.0053676,-2.8657e-05,-0.000729439,-0.000238735,0,0,-0.629628,1,0,-1,-0.0108104,StepApplied,,0.634342,1,5,0.785398,0,0,0
4.81477,0.466375,0.101524,-1.07579,0.226463,-0.0246646,0.0861923,-0.00660948,0.0233337,-0.0107266,0.00204487,0.0217622,7.36607e-05,1,0,-1,-0.0108104,0.161201,-0.0305544,0.0751225,-0.225672,-0.06268,0.0756203,0,0.999918,-0.00327034,0.0111894,-0.0053676,-0.000356992,-0.00520137,-0.000264192,0,0,-0.629398,1,0,-1,-0.0108104,StepApplied,,0.634338,1,5,0.785398,0,0,0
4.82286,0.468206,0.10136,-1.07609,0.224631,-0.0244914,0.0861174,-0.00659315,0.0234889,-0.0107264,0.00191171,0.0190991,7.36516e-05,1,0,-1,-0.0108104,0.159538,-0.0304081,0.0760868,-0.210423,-0.0642377,0.0802078,0,0.999923,-0.00333153,0.0107069,-0.00536861,-0.000630966,-0.00718851,-0.000276224,0,0,-0.629307,1,0,-1,-0.0108104,StepApplied,,0.634338,1,5,0.785398,0,0,0
4.93162,0.470021,0.101197,-1.07635,0.22274,-0.024294,0.0861026,-0.00658111,0.0236174,-0.0107261,0.00137908,0.0157701,7.36621e-05,1,0,-1,-0.0108104,0.159538,-0.0304081,0.0760868,-0.210423,-0.0642377,0.0802078,0,0.999923,-0.00333153,0.0107069,-0.00536861,-0.000917484,-0.00901874,-0.000288026,0,0,-0.629239,1,0,-1,-0.0108104,StepApplied,,0.634338,1,5,0.785398,0,0,0
4.93943,0.471818,0.101032,-1.07659,0.220737,-0.0240673,0.086134,-0.00657337,0.0237128,-0.0107256,0.000846446,0.0116422,7.36536e-05,1,0,-1,-0.0108104,0.158454,-0.0303097,0.0765947,-0.201312,-0.0659306,0.0818429,0,0.999927,-0.00341609,0.0102444,-0.00536936,-0.0012273,-0.0108739,-0.00030071,0,0,-0.629189,1,0,-1,-0.0108104,StepApplied,,0.634337,1,5,0.785398,0,0,0
4.95144,0.475357,0.100704,-1.077,0.216244,-0.0236015,0.0863281,-0.00655797,0.023814,-0.010724,0.000846446,0.00458486,7.36538e-05,1,0,-1,-0.0108104,0.158454,-0.0303097,0.0765947,-0.201312,-0.0659306,0.0818429,0,0.999927,-0.00341609,0.0102444,-0.00536936,-0.00176106,-0.0149701,-0.000329859,0,0,-0.629141,1,0,-1,-0.0108104,StepApplied,,0.634337,1,5,0.785398,0,0,0
4.95951,0.477095,0.10054,-1.07716,0.213791,-0.0233867,0.0864651,-0.00655031,0.0238283,-0.010723,0.000846446,0.00152222,7.36536e-05,1,0,-1,-0.0108104,0.156871,-0.0301619,0.0771585,-0.183558,-0.067985,0.0823404,0,0.999936,-0.0035159,0.00933852,-0.00537167,-0.00192974,-0.0171137,-0.000345557,0,0,-0.629137,1,0,-1,-0.0108104,StepApplied,,0.634337,1,5,0.785398,0,0,0
4.9716,0.478812,0.100375,-1.07729,0.211246,-0.0232099,0.0866508,-0.00654269,0.0238181,-0.0107219,0.000846446,-0.00154042,7.36537e-05,1,0,-1,-0.0108104,0.156871,-0.0301619,0.0771585,-0.183558,-0.067985,0.0823404,0,0.999936,-0.0035159,0.00933852,-0.00537167,-0.00200481,-0.0191614,-0.00036087,0,0,-0.629152,1,0,-1,-0.0108104,StepApplied,,0.634337,1,5,0.785398,0,0,0
4.97946,0.48218,0.100045,-1.07749,0.20616,-0.022978,0.0870835,-0.00652752,0.0237356,-0.0107192,0.000846446,-0.00686674,7.36536e-05,1,0,-1,-0.0108104,0.155346,-0.0300135,0.0774918,-0.166262,-0.0677826,0.0808051,0,0.999944,-0.00350086,0.00845685,-0.00537502,-0.00198997,-0.0209197,-0.000376573,0,0,-0.62918,1,0,-1,-0.0108104,StepApplied,,0.634339,1,5,0.785398,0,0,0
4.99148,0.483831,0.0998781,-1.07755,0.203697,-0.0229335,0.0873224,-0.00651998,0.0236634,-0.0107177,0.000846446,-0.00926358,7.36536e-05,1,0,-1,-0.0108104,0.155346,-0.0300135,0.0774918,-0.166262,-0.0677826,0.0808051,0,0.999944,-0.00350086,0.00845685,-0.00537502,-0.00168417,-0.0237029,-0.000397977,0,0,-0.62927,1,0,-1,-0.0108104,StepApplied,,0.634342,1,5,0.785398,0,0,0
4.99954,0.485462,0.09971,-1.07759,0.201317,-0.0229144,0.0875752,-0.00651246,0.0235677,-0.0107161,0.000846446,-0.0121931,7.36536e-05,1,0,-1,-0.0108104,0.154362,-0.029913,0.0775921,-0.158373,-0.0665435,0.0789728,0,0.999947,-0.00343611,0.00805632,-0.005377,-0.00148206,-0.024537,-0.000406729,0,0,-0.629332,1,0,-1,-0.0108104,StepApplied,,0.634342,1,5,0.785398,0,0,0
5.01154,0.488663,0.0993691,-1.0776,0.196871,-0.0229197,0.0881188,-0.00649751,0.0233091,-0.0107124,0.000846446,-0.0177857,7.36535e-05,1,0,-1,-0.0108104,0.154362,-0.029913,0.0775921,-0.158373,-0.0665435,0.0789728,0,0.999947,-0.00343611,0.00805632,-0.005377,-0.00128607,-0.0247912,-0.000415146,0,0,-0.629404,1,0,-1,-0.0108104,StepApplied,,0.634342,1,5,0.785398,0,0,0
5.0196,0.490236,0.0991963,-1.07757,0.19481,-0.0229201,0.0884087,-0.00649008,0.0231451,-0.0107104,0.000846446,-0.0207152,7.36534e-05,1,0,-1,-0.0108104,0.152929,-0.0297589,0.0775659,-0.152027,-0.0648955,0.0751193,0,0.99995,-0.00335015,0.00773275,-0.00537882,-0.00111028,-0.0249649,-0.00042105,0,0,-0.629487,1,0,-1,-0.0108104,StepApplied,,0.634347,1,5,0.785398,0,0,0
5.13214,0.491791,0.0990222,-1.07751,0.192881,-0.0228941,0.0886901,-0.00648694,0.0229672,-0.0107083,0.000313814,-0.0224462,7.36388e-05,1,0,-1,-0.0108104,0.152929,-0.0297589,0.0775659,-0.152027,-0.0648955,0.0751193,0,0.99995,-0.00335015,0.00773275,-0.00537882,-0.000913118,-0.0248449,-0.000428503,0,0,-0.629676,1,0,-1,-0.0108104,StepApplied,,0.634351,1,5,0.785398,0,0,0
5.14013,0.49333,0.0988469,-1.07744,0.191134,-0.0228474,0.0889664,-0.00648809,0.0227775,-0.0107062,-0.000218818,-0.023911,7.36536e-05,1,0,-1,-0.0108104,0.152001,-0.0296541,0.0774351,-0.151304,-0.0647438,0.0720596,0,0.99995,-0.00334211,0.00769568,-0.00537901,-0.000914485,-0.0241652,-0.000430772,0,0,-0.629779,1,0,-1,-0.0108104,StepApplied,,0.634351,1,5,0.785398,0,0,0
5.15207,0.494855,0.0986707,-1.07734,0.189599,-0.0227656,0.0892605,-0.00648927,0.0225782,-0.010704,-0.000218818,-0.0251094,7.36548e-05,1,0,-1,-0.0108104,0.152001,-0.0296541,0.0774351,-0.151304,-0.0647438,0.0720596,0,0.99995,-0.00334211,0.00769568,-0.00537901,-0.000999791,-0.0231242,-0.000431361,0,0,-0.629894,1,0,-1,-0.0108104,StepApplied,,0.634351,1,5,0.785398,0,0,0
5.16027,0.497869,0.0983163,-1.07708,0.187258,-0.0225798,0.0898414,-0.00649172,0.0221571,-0.0106995,-0.000218818,-0.0268405,7.36546e-05,1,0,-1,-0.0108104,0.15109,-0.0295481,0.0772176,-0.154627,-0.0653375,0.0685432,0,0.999949,-0.003373,0.0078643,-0.00537818,-0.00111402,-0.0213313,-0.00043098,0,0,-0.630014,1,0,-1,-0.0108104,StepApplied,,0.634354,1,5,0.785398,0,0,0
5.1721,0.499362,0.0981381,-1.07692,0.186456,-0.0225237,0.090123,-0.00649192,0.0219374,-0.0106973,-8.56601e-05,-0.0276394,7.36634e-05,1,0,-1,-0.0108104,0.15109,-0.0295481,0.0772176,-0.154627,-0.0653375,0.0685432,0,0.999949,-0.003373,0.0078643,-0.00537818,-0.00119746,-0.0195385,-0.000427371,0,0,-0.630142,1,0,-1,-0.0108104,StepApplied,,0.634359,1,5,0.785398,0,0,0
5.18017,0.500848,0.0979589,-1.07674,0.1859,-0.022495,0.0903731,-0.00648682,0.0217166,-0.010695,0.00058013,-0.0277726,7.36574e-05,1,0,-1,-0.0108104,0.149745,-0.0293877,0.0767378,-0.166692,-0.0652921,0.0627775,0,0.999944,-0.00337369,0.00847856,-0.00537602,-0.00115732,-0.0154591,-0.00041355,0,0,-0.630404,1,0,-1,-0.0108104,StepApplied,,0.634359,1,5,0.785398,0,0,0
5.19216,0.50233,0.0977785,-1.07654,0.18557,-0.0224888,0.0906109,-0.00648707,0.0214957,-0.0106928,-8.56601e-05,-0.0277726,7.36426e-05,1,0,-1,-0.0108104,0.149745,-0.0293877,0.0767378,-0.166692,-0.0652921,0.0627775,0,0.999944,-0.00337369,0.00847856,-0.00537602,-0.00105494,-0.0129182,-0.000405258,0,0,-0.630537,1,0,-1,-0.0108104,StepApplied,,0.634359,1,5,0.785398,0,0,0
5.20025,0.503618,0.0975779,-1.07664,0.18527,-0.0225032,0.0906262,-0.00648842,0.0212748,-0.0106906,-0.000218818,-0.0277726,7.36544e-05,1,0,-1,-0.0108104,0.148915,-0.0292734,0.0766352,-0.176492,-0.0645063,0.060946,0,0.99994,-0.00333667,0.00897931,-0.00537459,-0.00092036,-0.0107058,-0.000397331,0,0,-0.630535,1,0,-1,-0.0108104,StepApplied,,0.634361,1,5,0.785398,0,0,0
5.21209,0.506199,0.0971741,-1.07676,0.185256,-0.0224816,0.0905943,-0.00649371,0.0208592,-0.0106883,-0.000352982,-0.0261648,7.34533e-05,1,0,-1,-0.0108104,0.148915,-0.0292734,0.0766352,-0.176492,-0.0645063,0.060946,0,0.99994,-0.00333667,0.00897931,-0.00537459,-0.000814686,-0.00587971,-0.000376172,0,0,-0.630537,1,0,-1,-0.0108104,StepApplied,,0.634362,1,5,0.785398,0,0,0
5.22028,0.507495,0.0969713,-1.07678,0.185537,-0.0224465,0.0905712,-0.00650332,0.0206651,-0.0106873,-0.00115193,-0.0249664,7.345e-05,1,0,-1,-0.0108104,0.147751,-0.0290914,0.0767844,-0.192636,-0.0641836,0.0610912,0,0.999932,-0.00332461,0.00980236,-0.00537184,-0.000797051,-0.00556483,-0.000375801,0,0,-0.630537,1,0,-1,-0.0108104,StepApplied,,0.634362,1,5,0.785398,0,0,0
5.33041,0.508798,0.0967681,-1.07679,0.186009,-0.0224004,0.0905316,-0.00651296,0.0204828,-0.0106864,-0.00115193,-0.0235017,7.34685e-05,1,0,-1,-0.0108104,0.147751,-0.0290914,0.0767844,-0.192636,-0.0641836,0.0610912,0,0.999932,-0.00332461,0.00980236,-0.00537184,-0.000840197,-0.000628043,-0.000351816,0,0,-0.630556,1,0,-1,-0.0108104,StepApplied,,0.634362,1,5,0.785398,0,0,0
5.33829,0.511425,0.0963601,-1.07673,0.187418,-0.022382,0.0904803,-0.00651844,0.0201605,-0.0106849,-0.000219823,-0.0197733,7.34615e-05,1,0,-1,-0.0108104,0.146968,-0.0289693,0.0767719,-0.205299,-0.0641255,0.0608536,0,0.999922,-0.00331538,0.0107757,-0.00536854,-0.000800608,0.0023135,-0.000338303,0,0,-0.630575,1,0,-1,-0.0108104,StepApplied,,0.634361,1,5,0.785398,0,0,0
5.35013,0.512752,0.0961549,-1.07667,0.18832,-0.0224283,0.0904689,-0.00652068,0.0200248,-0.0106843,-0.000219823,-0.0176427,7.34616e-05,1,0,-1,-0.0108104,0.146968,-0.0289693,0.0767719,-0.205299,-0.0641255,0.0608536,0,0.999922,-0.00331538,0.0107757,-0.00536854,-0.000581165,0.00732481,-0.000312533,0,0,-0.630638,1,0,-1,-0.0108104,StepApplied,,0.634357,1,5,0.785398,0,0,0
5.3582,0.51409,0.0959484,-1.0766,0.189349,-0.0225197,0.0904409,-0.00652295,0.0199062,-0.0106839,-0.000219823,-0.0155122,7.34616e-05,1,0,-1,-0.0108104,0.145773,-0.0287845,0.0765954,-0.224785,-0.0625763,0.0596613,0,0.999915,-0.0032513,0.0114412,-0.00536695,-0.000329158,0.00988014,-0.000299589,0,0,-0.630675,1,0,-1,-0.0108104,StepApplied,,0.634357,1,5,0.785398,0,0,0
5.37018,0.515439,0.0957404,-1.0765,0.190484,-0.0226318,0.0904202,-0.00652524,0.0198088,-0.0106836,-0.000219824,-0.012849,7.34614e-05,1,0,-1,-0.0108104,0.145773,-0.0287845,0.0765954,-0.224785,-0.0625763,0.0596613,0,0.999915,-0.0032513,0.0114412,-0.00536695,-6.06731e-05,0.0124594,-0.000286399,0,0,-0.630719,1,0,-1,-0.0108104,StepApplied,,0.634357,1,5,0.785398,0,0,0
5.37818,0.518173,0.0953199,-1.07624,0.193008,-0.0228175,0.0903753,-0.00653413,0.0196778,-0.0106834,-0.000752456,-0.00752271,7.34547e-05,1,0,-1,-0.0108104,0.14496,-0.0286593,0.0763776,-0.237635,-0.0610627,0.058432,0,0.999907,-0.00317771,0.0120969,-0.00536558,0.000152083,0.0147129,-0.000274341,0,0,-0.63077,1,0,-1,-0.0108104,StepApplied,,0.634354,1,5,0.785398,0,0,0
5.39024,0.519559,0.0951079,-1.07608,0.194359,-0.0228434,0.0903556,-0.006545,0.0196453,-0.0106835,-0.00128509,-0.00472639,7.34593e-05,1,0,-1,-0.0108104,0.14496,-0.0286593,0.0763776,-0.237635,-0.0610627,0.058432,0,0.999907,-0.00317771,0.0120969,-0.00536558,0.00029725,0.0190244,-0.000249714,0,0,-0.630881,1,0,-1,-0.0108104,StepApplied,,0.634348,1,5,0.785398,0,0,0
5.39925,0.520854,0.0948751,-1.07624,0.195645,-0.0228457,0.0901424,-0.00655695,0.0196361,-0.0106839,-0.00141825,-0.00179692,7.34587e-05,1,0,-1,-0.0108104,0.143744,-0.0284625,0.0762396,-0.254706,-0.0608467,0.0581731,0,0.999897,-0.00317118,0.0129666,-0.00536272,0.000318717,0.0190307,-0.000249156,0,0,-0.630881,1,0,-1,-0.0108104,StepApplied,,0.634348,1,5,0.785398,0,0,0
5.41042,0.52349,0.0944096,-1.07648,0.198273,-0.0227194,0.089777,-0.00659597,0.0196888,-0.0106869,-0.00235137,0.00366791,7.3261e-05,1,0,-1,-0.0108104,0.143744,-0.0284625,0.0762396,-0.254706,-0.0608467,0.0581731,0,0.999897,-0.00317118,0.0129666,-0.00536272,0.000238337,0.0220864,-0.000222886,0,0,-0.630747,1,0,-1,-0.0108104,StepApplied,,0.634348,1,5,0.785398,0,0,0
5.41836,0.52483,0.0941776,-1.07657,0.19954,-0.0226289,0.0896215,-0.00661497,0.0197429,-0.0106886,-0.00221821,0.00579844,7.32598e-05,1,0,-1,-0.0108104,0.142551,-0.0282533,0.0765654,-0.2677,-0.0624002,0.0608351,0,0.999888,-0.00325326,0.0136259,-0.00535937,7.0186e-05,0.0233892,-0.000210004,0,0,-0.630696,1,0,-1,-0.0108104,StepApplied,,0.634344,1,5,0.785398,0,0,0
5.52806,0.526183,0.0939461,-1.07663,0.200735,-0.0225625,0.0894844,-0.0066276,0.0198139,-0.0106904,-0.00141927,0.00792897,7.32601e-05,1,0,-1,-0.0108104,0.142551,-0.0282533,0.0765654,-0.2677,-0.0624002,0.0608351,0,0.999888,-0.00325326,0.0136259,-0.00535937,-0.000163636,0.0253767,-0.000189966,0,0,-0.630622,1,0,-1,-0.0108104,StepApplied,,0.63434,1,5,0.785398,0,0,0
5.53607,0.52755,0.0937146,-1.07667,0.201851,-0.0225675,0.0893656,-0.00663491,0.0199019,-0.0106923,-0.000753475,0.0100595,7.32576e-05,1,0,-1,-0.0108104,0.141735,-0.0281144,0.0766698,-0.273512,-0.0623547,0.0618071,0,0.999883,-0.00325283,0.0139235,-0.00535834,-5.73425e-05,0.0259404,-0.000181454,0,0,-0.630599,1,0,-1,-0.0108104,StepApplied,,0.63434,1,5,0.785398,0,0,0
5.548,0.528929,0.0934827,-1.07669,0.202867,-0.022648,0.0892651,-0.00663691,0.0200069,-0.0106944,-8.76848e-05,0.01219,7.32607e-05,1,0,-1,-0.0108104,0.141735,-0.0281144,0.0766698,-0.273512,-0.0623547,0.0618071,0,0.999883,-0.00325283,0.0139235,-0.00535834,0.000193686,0.0260223,-0.000172912,0,0,-0.630584,1,0,-1,-0.0108104,StepApplied,,0.63434,1,5,0.785398,0,0,0
