control_time_s,local_pos_timestamp,local_pos_timestamp_sample,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,local_pos_z_deriv,attitude_timestamp,attitude_timestamp_sample,roll,pitch,yaw,angular_velocity_timestamp,angular_velocity_timestamp_sample,angular_vel_x,angular_vel_y,angular_vel_z,local_sp_timestamp,local_sp_x,local_sp_y,local_sp_z,local_sp_yaw,local_sp_vx,local_sp_vy,local_sp_vz,local_sp_ax,local_sp_ay,local_sp_az,local_sp_yawspeed,att_sp_timestamp,att_sp_qw,att_sp_qx,att_sp_qy,att_sp_qz,rate_sp_timestamp,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,rate_sp_thrust_x,rate_sp_thrust_y,rate_sp_thrust_z,target_x,target_y,target_z,target_yaw,phase,event,hover_thrust_timestamp,hover_thrust,hover_thrust_valid,takeoff_status_timestamp,takeoff_state,takeoff_tilt_limit,land_detected_timestamp,landed,ground_contact,maybe_landed,thrust_sp_timestamp,thrust_sp_x,thrust_sp_y,thrust_sp_z,torque_sp_timestamp,torque_sp_x,torque_sp_y,torque_sp_z,actuator_timestamp,actuator_timestamp_sample,actuator_motor_0,actuator_motor_1,actuator_motor_2,actuator_motor_3,actuator_motor_4,actuator_motor_5,actuator_motor_6,actuator_motor_7,actuator_motor_8,actuator_motor_9,actuator_motor_10,actuator_motor_11,rate_ctrl_status_timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,livox_imu_time_s,livox_imu_stamp_sec,livox_imu_stamp_nanosec,livox_imu_orientation_x,livox_imu_orientation_y,livox_imu_orientation_z,livox_imu_orientation_w,livox_imu_angular_velocity_x,livox_imu_angular_velocity_y,livox_imu_angular_velocity_z,livox_imu_linear_acceleration_x,livox_imu_linear_acceleration_y,livox_imu_linear_acceleration_z
5.30669,1783396600066733,1783396600066325,-0.129088,-0.0912486,-0.815821,-0.127323,0.182034,-0.147434,-0.0946351,1783396600057572,1783396600057346,-0.0083041,-0.0511421,-0.067579,1783396600066387,1783396600066325,-0.0244423,0.0492281,0.0482681,1783396600066781,0.0215138,0.00165698,-1,-0.00920582,0.143071,0.0882603,-0.184179,0.398024,-0.169912,2.74852,0,1783396600066786,0.999746,-0.00855953,-0.0203192,-0.00477417,1783396600057588,-0.00356602,0.034892,0.163518,0,0,-0.466867,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600048767,5,0.455478,1783396599833478,0,0,0,1783396600057419,0,0,-0.466867,1783396600057420,0.0170689,0.217475,0.100085,1783396600057438,1783396600057346,0.708507,0.425349,0.532259,0.201352,nan,nan,nan,nan,nan,nan,nan,nan,1783396600057417,0.0152886,0.220141,0.0734316,1.7834e+09,1783396600,88743829,0,0,0,1,-0.033938,-0.0495675,-0.0699772,-0.229916,-0.623552,9.67813
5.31975,1783396600084731,1783396600084331,-0.132019,-0.0887936,-0.81783,-0.129838,0.167587,-0.148235,-0.0957728,1783396600066538,1783396600066325,-0.00854134,-0.0507261,-0.067144,1783396600066387,1783396600066325,-0.0244423,0.0492281,0.0482681,1783396600084771,0.0215138,0.00165698,-1,-0.00920582,0.145856,0.085928,-0.18217,0.455286,-0.0562986,2.75851,0,1783396600084777,0.999716,-0.00275977,-0.0232065,-0.00466325,1783396600066557,0.0180316,0.0173376,0.162129,0,0,-0.467829,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600066789,5,0.459069,1783396599833478,0,0,0,1783396600067901,0,0,-0.467829,1783396600067904,0.0172182,0.215249,0.0996792,1783396600067922,1783396600067822,0.707384,0.427586,0.532158,0.204188,nan,nan,nan,nan,nan,nan,nan,nan,1783396600067897,0.01537,0.22009,0.0735535,1.7834e+09,1783396600,98671746,0,0,0,1,-0.000914807,-0.0793949,-0.0231055,0.66791,0.463415,9.4435
5.34348,1783396600102653,1783396600102243,-0.134611,-0.0864982,-0.819598,-0.117146,0.18392,-0.145291,-0.0932071,1783396600097966,1783396600097754,-0.00876294,-0.0491153,-0.0656299,1783396600105297,1783396600105237,0.00638966,0.0429951,0.0433708,1783396600102691,0.0215138,0.00165698,-1,-0.00920582,0.148319,0.0837474,-0.180402,0.389419,-0.190948,2.75252,0,1783396600102695,0.999744,-0.00963357,-0.0198873,-0.004792,1783396600097987,-0.0332221,0.0303189,0.158146,0,0,-0.468702,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600084779,5,0.462671,1783396599833478,0,0,0,1783396600097828,0,0,-0.467673,1783396600097830,0.0126596,0.213224,0.0986151,1783396600097848,1783396600097754,0.707956,0.424574,0.528411,0.20975,nan,nan,nan,nan,nan,nan,nan,nan,1783396600097824,0.0153846,0.219962,0.0738911,1.7834e+09,1783396600,123023950,0,0,0,1,0.0118684,0.0164789,-0.0635856,-0.533979,-0.0297904,9.76671
5.36195,1783396600120585,1783396600120202,-0.13712,-0.0842107,-0.821372,-0.120492,0.169927,-0.138938,-0.087271,1783396600115921,1783396600115712,-0.00879717,-0.0486848,-0.0646346,1783396600126252,1783396600126189,0.0175736,0.0304138,0.043257,1783396600120627,0.0215138,0.00165698,-1,-0.00920582,0.150702,0.0815743,-0.178628,0.439354,-0.100136,2.73295,0,1783396600120631,0.999725,-0.00499592,-0.0224068,-0.00471145,1783396600115938,0.0119526,0.00347521,0.155044,0,0,-0.46794,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600102697,5,0.466253,1783396599833478,0,0,0,1783396600118780,0,0,-0.46794,1783396600118782,0.0125549,0.214496,0.0979399,1783396600118799,1783396600118706,0.708522,0.423192,0.530178,0.209868,nan,nan,nan,nan,nan,nan,nan,nan,1783396600118776,0.0152657,0.219919,0.0741183,1.7834e+09,1783396600,142954281,0,0,0,1,0.00441152,-0.0176095,-0.0454761,-0.114994,-0.0920396,10.734
5.37661,1783396600138575,1783396600138161,-0.139582,-0.0821417,-0.823009,-0.106967,0.178796,-0.138647,-0.0873205,1783396600138415,1783396600138161,-0.00885012,-0.0480725,-0.0634787,1783396600145706,1783396600145644,0.0124792,0.013777,0.0491031,1783396600138614,0.0215138,0.00165698,-1,-0.00920582,0.153041,0.0796088,-0.176991,0.373913,-0.170676,2.73685,0,1783396600138618,0.999769,-0.00860521,-0.0190924,-0.00476487,1783396600138431,-0.0385514,0.0374458,0.152231,0,0,-0.470234,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600102697,5,0.466253,1783396599833478,0,0,0,1783396600138237,0,0,-0.470234,1783396600138239,0.0106847,0.225576,0.0973729,1783396600138258,1783396600138161,0.719406,0.415762,0.539546,0.206222,nan,nan,nan,nan,nan,nan,nan,nan,1783396600138233,0.015227,0.219881,0.0743236,1.7834e+09,1783396600,158745750,0,0,0,1,0.00973784,0.00156523,-0.0795646,-0.0742926,-0.139924,9.66855
5.39906,1783396600165491,1783396600165100,-0.143099,-0.0789691,-0.82552,-0.102508,0.17693,-0.130999,-0.0802644,1783396600156336,1783396600156121,-0.00867726,-0.0480041,-0.0625749,1783396600156184,1783396600156121,0.00860166,0.00753033,0.0463134,1783396600165557,0.0215138,0.00165698,-1,-0.00920582,0.156382,0.0765947,-0.17448,0.385103,-0.178179,2.71423,0,1783396600165562,0.999755,-0.00898488,-0.0196652,-0.00477713,1783396600156352,-0.0044709,0.0125821,0.149372,0,0,-0.468526,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600147601,5,0.475233,1783396599833478,0,0,0,1783396600157691,0,0,-0.468526,1783396600157694,0.0150024,0.224621,0.0967589,1783396600157712,1783396600157617,0.713356,0.417168,0.540831,0.202748,nan,nan,nan,nan,nan,nan,nan,nan,1783396600157689,0.0151156,0.219945,0.074519,1.7834e+09,1783396600,178630513,0,0,0,1,-0.00837166,-0.0240011,-0.073173,-0.0934462,-0.271605,10.2719
5.42192,1783396600183492,1783396600183059,-0.145261,-0.0767982,-0.827185,-0.103277,0.166069,-0.133269,-0.0829722,1783396600178784,1783396600178569,-0.009235,-0.0478843,-0.0614,1783396600175638,1783396600175576,-0.0113603,0.00851849,0.0400888,1783396600183529,0.0215138,0.00165698,-1,-0.00920582,0.158436,0.0745324,-0.172815,0.423373,-0.0984784,2.72846,0,1783396600183536,0.999744,-0.00491563,-0.0215931,-0.00470589,1783396600178801,-0.0251182,0.0240989,0.146241,0,0,-0.469712,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600165564,5,0.478824,1783396599833478,0,0,0,1783396600178644,0,0,-0.470537,1783396600178646,0.0179193,0.227407,0.0963432,1783396600178664,1783396600178569,0.714858,0.418857,0.547287,0.201146,nan,nan,nan,nan,nan,nan,nan,nan,1783396600178640,0.0150969,0.220021,0.0747318,1.7834e+09,1783396600,203055965,0,0,0,1,-0.0350033,-0.00376109,0.0056566,-0.0264085,0.875218,9.13704
5.43719,1783396600201477,1783396600201018,-0.14749,-0.0743622,-0.829026,-0.0978735,0.174084,-0.128199,-0.078372,1783396600187809,1783396600187549,-0.00947225,-0.0477514,-0.0611118,1783396600205572,1783396600205508,-0.0507513,0.0039019,0.0361476,1783396600201514,0.0215138,0.00165698,-1,-0.00920582,0.160554,0.0722182,-0.170974,0.402339,-0.193621,2.71409,0,1783396600201519,0.99973,-0.00976572,-0.0205448,-0.00480087,1783396600187846,0.00854035,0.0162127,0.145298,0,0,-0.469614,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600183538,5,0.482416,1783396599833478,0,0,0,1783396600187624,0,0,-0.469712,1783396600187626,0.0191544,0.224333,0.0962469,1783396600187643,1783396600187549,0.71089,0.420982,0.545259,0.201715,nan,nan,nan,nan,nan,nan,nan,nan,1783396600187623,0.0150973,0.220053,0.0748245,1.7834e+09,1783396600,218668201,0,0,0,1,-0.0627001,0.0345884,-0.0284319,0.234559,0.635798,8.85931
5.4601,1783396600219396,1783396600219024,-0.149443,-0.0721594,-0.830649,-0.0970821,0.157048,-0.125941,-0.0766138,1783396600219239,1783396600219024,-0.0112921,-0.0478206,-0.0598354,1783396600226567,1783396600226506,-0.0546072,-0.000759613,0.0318604,1783396600219438,0.0215138,0.00165698,-1,-0.00920582,0.162409,0.0701256,-0.169351,0.423636,-0.0708266,2.70998,0,1783396600219442,0.99975,-0.0035075,-0.0216,-0.00467548,1783396600219253,-0.00754186,0.0229412,0.141847,0,0,-0.471107,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600201520,5,0.486008,1783396599833478,0,0,0,1783396600219096,0,0,-0.471107,1783396600219097,0.022745,0.224098,0.096188,1783396600219115,1783396600219024,0.709521,0.425023,0.549085,0.200797,nan,nan,nan,nan,nan,nan,nan,nan,1783396600219095,0.0154246,0.220177,0.0751558,1.7834e+09,1783396600,242849394,0,0,0,1,-0.0520475,0.00156523,-0.0550635,-0.268223,-0.185413,10.5568
5.48284,1783396600246295,1783396600245915,-0.152285,-0.0691845,-0.833168,-0.0868978,0.160393,-0.126143,-0.0776117,1783396600237195,1783396600236936,-0.0124459,-0.0479536,-0.0592267,1783396600245982,1783396600245915,-0.0545028,0.00464995,0.030325,1783396600246334,0.0215138,0.00165698,-1,-0.00920582,0.165109,0.0672994,-0.166832,0.394974,-0.10248,2.71851,0,1783396600246339,0.999773,-0.00512694,-0.0201494,-0.00470347,1783396600237210,-0.0203412,0.0310741,0.140293,0,0,-0.470843,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600228596,5,0.491396,1783396599833478,0,0,0,1783396600238509,0,0,-0.470843,1783396600238511,0.0229387,0.230326,0.0962614,1783396600238529,1783396600238433,0.713597,0.420566,0.553287,0.195921,nan,nan,nan,nan,nan,nan,nan,nan,1783396600238504,0.0156816,0.220283,0.0753621,1.7834e+09,1783396600,263648311,0,0,0,1,-0.049917,-0.0453064,-0.0422803,0.30878,-0.590034,10.3246
5.49701,1783396600264380,1783396600263921,-0.154072,-0.0671558,-0.834906,-0.0797542,0.168788,-0.121796,-0.0738306,1783396600246132,1783396600245915,-0.0129002,-0.0477495,-0.0589333,1783396600245982,1783396600245915,-0.0545028,0.00464995,0.030325,1783396600246334,0.0215138,0.00165698,-1,-0.00920582,0.165109,0.0672994,-0.166832,0.394974,-0.10248,2.71851,0,1783396600264426,0.999767,-0.0100409,-0.0184742,-0.0047863,1783396600246148,-0.0340299,0.0395518,0.139642,0,0,-0.47109,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600246341,5,0.494987,1783396599833478,0,0,0,1783396600249028,0,0,-0.47109,1783396600249030,0.0201307,0.231036,0.0963006,1783396600249047,1783396600248955,0.716371,0.418365,0.552011,0.197613,nan,nan,nan,nan,nan,nan,nan,nan,1783396600249023,0.0157499,0.220364,0.0754734,1.7834e+09,1783396600,278694716,0,0,0,1,-0.0264812,-0.0900475,-0.00286552,0.41173,-0.175837,9.73798
5.5208,1783396600282206,1783396600281834,-0.155683,-0.0650588,-0.836645,-0.0795517,0.156424,-0.127491,-0.0801116,1783396600277559,1783396600277344,-0.0147145,-0.0473825,-0.0576879,1783396600286447,1783396600286370,-0.040583,0.0426947,0.0337699,1783396600282244,0.0215138,0.00165698,-1,-0.00920582,0.168336,0.06338,-0.163355,0.39667,-0.104352,2.73484,0,1783396600282248,0.999771,-0.00522173,-0.0202358,-0.00470581,1783396600277576,-0.00890925,0.0385769,0.136101,0,0,-0.470582,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600264429,5,0.498589,1783396599833478,0,0,0,1783396600277416,0,0,-0.471017,1783396600277417,0.0223916,0.219294,0.0963166,1783396600277435,1783396600277344,0.706413,0.42821,0.545222,0.204224,nan,nan,nan,nan,nan,nan,nan,nan,1783396600277414,0.0161018,0.220441,0.0757677,1.7834e+09,1783396600,302983559,0,0,0,1,-0.0595044,-0.0740686,-0.0380192,0.289626,0.303004,9.47462
5.56284,1783396600318222,1783396600317752,-0.158835,-0.060622,-0.840491,-0.0760812,0.153546,-0.129159,-0.083,1783396600318041,1783396600317752,-0.0156622,-0.0452578,-0.0565134,1783396600325300,1783396600325235,-0.0102738,0.0574496,0.0283822,1783396600318261,0.0215138,0.00165698,-1,-0.00920582,0.171332,0.059165,-0.159509,0.407187,-0.109111,2.75444,0,1783396600318266,0.999758,-0.00546133,-0.0207722,-0.00471345,1783396600318057,-0.0159769,0.012962,0.132531,0,0,-0.469008,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600309291,5,0.507568,1783396599833478,0,0,0,1783396600317828,0,0,-0.469008,1783396600317830,0.0155301,0.212637,0.096501,1783396600317850,1783396600317752,0.704733,0.42624,0.533473,0.211586,nan,nan,nan,nan,nan,nan,nan,nan,1783396600317823,0.0164073,0.220241,0.0761879,1.7834e+09,1783396600,342849693,0,0,0,1,0.0214557,-0.0495675,-0.0241708,-0.0982346,-0.139924,9.8553
5.577,1783396600346634,1783396600344690,-0.1609,-0.0574849,-0.843406,-0.0663223,0.15583,-0.129155,-0.0839414,1783396600326995,1783396600326731,-0.0158117,-0.0448611,-0.0561644,1783396600346297,1783396600346233,0.00395704,0.042528,0.0233364,1783396600346673,0.0215138,0.00165698,-1,-0.00920582,0.173294,0.0561848,-0.156594,0.370709,-0.138672,2.76448,0,1783396600346679,0.999785,-0.00697682,-0.0189234,-0.00473258,1783396600327011,0.0282714,0.010957,0.131469,0,0,-0.467863,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600327256,5,0.511151,1783396599833478,0,0,0,1783396600328389,0,0,-0.467863,1783396600328391,0.0220639,0.216626,0.0965029,1783396600328409,1783396600328228,0.701791,0.426896,0.539767,0.202999,nan,nan,nan,nan,nan,nan,nan,nan,1783396600328384,0.0164517,0.22016,0.0762941,1.7834e+09,1783396600,358786188,0,0,0,1,-0.00837166,-0.0538285,-0.0657161,0.0813305,-0.695378,10.2072
5.59939,1783396600364546,1783396600362649,-0.162131,-0.0554829,-0.845345,-0.0581692,0.161058,-0.128424,-0.0838528,1783396600355435,1783396600353716,-0.0157326,-0.0436246,-0.0555146,1783396600356741,1783396600356663,-0.000691636,0.0392036,0.0279309,1783396600364586,0.0215138,0.00165698,-1,-0.00920582,0.174463,0.0542829,-0.154655,0.334627,-0.209068,2.76831,0,1783396600364592,0.999786,-0.0105716,-0.017102,-0.00478195,1783396600355451,0.0150689,0.0203151,0.129777,0,0,-0.467146,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600346681,5,0.514743,1783396599833478,0,0,0,1783396600358236,0,0,-0.467146,1783396600358238,0.0182804,0.214692,0.0968576,1783396600358257,1783396600358159,0.702736,0.425225,0.534653,0.205968,nan,nan,nan,nan,nan,nan,nan,nan,1783396600358232,0.0164406,0.220024,0.0766112,1.7834e+09,1783396600,378642790,0,0,0,1,0.01826,-0.1007,-0.0156487,0.406942,-0.393709,9.88164
5.62417,1783396600381028,1783396600380608,-0.1633,-0.0534909,-0.847391,-0.0642429,0.148979,-0.132773,-0.0888586,1783396600376389,1783396600376165,-0.0155658,-0.042585,-0.054954,1783396600386656,1783396600386594,0.0077314,0.0539949,0.020159,1783396600381067,0.0215138,0.00165698,-1,-0.00920582,0.175573,0.0523905,-0.152609,0.414762,-0.112518,2.79303,0,1783396600381072,0.999749,-0.00563296,-0.0211589,-0.00471908,1783396600376434,-0.0184698,0.0252175,0.128352,0,0,-0.465605,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600364594,5,0.518334,1783396599833478,0,0,0,1783396600377746,0,0,-0.465605,1783396600377748,0.0158781,0.212993,0.0971064,1783396600377766,1783396600377615,0.701941,0.423436,0.529965,0.207077,nan,nan,nan,nan,nan,nan,nan,nan,1783396600377742,0.0164156,0.219945,0.0768184,1.7834e+09,1783396600,403129683,0,0,0,1,-0.0275464,-0.0889823,-0.0380192,0.256107,0.372436,8.64623
5.63755,1783396600398997,1783396600398615,-0.164398,-0.0514538,-0.849391,-0.0508988,0.157863,-0.125651,-0.0824003,1783396600385308,1783396600385098,-0.0155074,-0.0422796,-0.0547856,1783396600406158,1783396600406096,-0.00141924,0.0577173,0.0186511,1783396600399036,0.0215138,0.00165698,-1,-0.00920582,0.176616,0.0504553,-0.150609,0.32924,-0.213963,2.77178,0,1783396600399040,0.999788,-0.0108224,-0.0168289,-0.00478336,1783396600385325,0.0254806,-0.00244655,0.127493,0,0,-0.46532,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600381073,5,0.521926,1783396599833478,0,0,0,1783396600388171,0,0,-0.46532,1783396600388172,0.0174421,0.204783,0.0972696,1783396600388189,1783396600388091,0.694908,0.430225,0.52482,0.211325,nan,nan,nan,nan,nan,nan,nan,nan,1783396600388170,0.01638,0.219873,0.0769314,1.7834e+09,1783396600,418849952,0,0,0,1,-0.0105022,-0.0261316,-0.0273666,-0.0623216,0.575943,8.35414
5.6691,1783396600426097,1783396600425506,-0.165964,-0.0484563,-0.852482,-0.0585704,0.139185,-0.129103,-0.086855,1783396600416747,1783396600416526,-0.0154056,-0.0399907,-0.0543716,1783396600425571,1783396600425506,-0.00327545,0.0584278,0.0117268,1783396600426158,0.0215138,0.00165698,-1,-0.00920582,0.178104,0.0476076,-0.147518,0.418304,-0.095029,2.79692,0,1783396600426163,0.99975,-0.00474148,-0.0213352,-0.00470098,1783396600425785,0.0364517,-0.00968172,0.125727,0,0,-0.463937,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600407996,5,0.527314,1783396599833478,0,0,0,1783396600427076,0,0,-0.463937,1783396600418101,0.0171641,0.203262,0.0978598,1783396600418119,1783396600418023,0.694214,0.431289,0.522554,0.211601,nan,nan,nan,nan,nan,nan,nan,nan,1783396600418095,0.0164295,0.219581,0.077261,1.7834e+09,1783396600,448636103,0,0,0,1,-0.0350033,-0.0602201,-0.0358887,0.205829,0.0683719,8.7827
5.67813,1783396600443881,1783396600443511,-0.166987,-0.0464919,-0.854504,-0.0496674,0.151936,-0.127325,-0.085747,1783396600439192,1783396600438976,-0.0154576,-0.0389141,-0.0540574,1783396600436090,1783396600436028,-0.000366515,0.0513726,0.0100102,1783396600443921,0.0215138,0.00165698,-1,-0.00920582,0.179076,0.0457414,-0.145496,0.368789,-0.201587,2.79723,0,1783396600443926,0.999759,-0.0101806,-0.0188386,-0.0047925,1783396600439209,-0.015149,0.00937244,0.125638,0,0,-0.465145,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600407996,5,0.527314,1783396599833478,0,0,0,1783396600439051,0,0,-0.46506,1783396600439053,0.020495,0.20379,0.0984316,1783396600439072,1783396600438976,0.692948,0.433989,0.524856,0.208447,nan,nan,nan,nan,nan,nan,nan,nan,1783396600439047,0.0165511,0.219299,0.0775013,1.7834e+09,1783396600,458701334,0,0,0,1,-0.0296769,-0.0101527,-0.0753035,-0.174849,-0.25724,9.95586
5.70171,1783396600461912,1783396600461424,-0.167975,-0.0445681,-0.856536,-0.0495567,0.138514,-0.12684,-0.0859341,1783396600457144,1783396600456934,-0.0156491,-0.0381384,-0.0537525,1783396600466026,1783396600465960,-0.015354,0.0358685,0.0170385,1783396600461950,0.0215138,0.00165698,-1,-0.00920582,0.180014,0.0439138,-0.143464,0.381575,-0.110218,2.80278,0,1783396600461955,0.999784,-0.00552449,-0.0194693,-0.00470792,1783396600457161,0.0127074,-0.0147436,0.124489,0,0,-0.464844,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600443929,5,0.534507,1783396599833478,0,0,0,1783396600458556,0,0,-0.464844,1783396600458558,0.0205503,0.211143,0.0987092,1783396600458577,1783396600458477,0.69817,0.428889,0.529598,0.202716,nan,nan,nan,nan,nan,nan,nan,nan,1783396600458552,0.0165352,0.219125,0.0777171,1.7834e+09,1783396600,483124706,0,0,0,1,-0.0126327,-0.0506327,-0.0220403,-0.117388,-0.259634,9.72841
5.71611,1783396600479797,1783396600479383,-0.168913,-0.0423592,-0.858772,-0.04313,0.147154,-0.123678,-0.0834479,1783396600466175,1783396600465960,-0.0157547,-0.0377506,-0.053627,1783396600485435,1783396600485369,-0.0274493,0.0205735,0.0281214,1783396600479838,0.0215138,0.00165698,-1,-0.00920582,0.180906,0.0418153,-0.141228,0.355289,-0.187862,2.79848,0,1783396600479842,0.999779,-0.00948563,-0.0181486,-0.004773,1783396600466192,0.0264379,-0.00697638,0.124229,0,0,-0.464608,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600461956,5,0.538089,1783396599833478,0,0,0,1783396600468985,0,0,-0.464608,1783396600468987,0.0249072,0.213903,0.0987403,1783396600469006,1783396600468907,0.696836,0.429814,0.534363,0.197418,nan,nan,nan,nan,nan,nan,nan,nan,1783396600468981,0.0166025,0.219027,0.0778276,1.7834e+09,1783396600,498665293,0,0,0,1,-0.0360685,-0.0261316,-0.0316277,0.0526001,0.348493,8.87128
5.73904,1783396600506697,1783396600506321,-0.170098,-0.0393387,-0.86177,-0.0378143,0.145893,-0.11498,-0.0757736,1783396600497554,1783396600497342,-0.0167176,-0.0372037,-0.0527169,1783396600506382,1783396600506321,-0.0369585,0.0201183,0.0348721,1783396600506731,0.0215138,0.00165698,-1,-0.00920582,0.182031,0.0389459,-0.13823,0.342492,-0.208084,2.77475,0,1783396600506736,0.99978,-0.010519,-0.0175018,-0.00478516,1783396600497569,0.0340536,-0.00987981,0.121655,0,0,-0.464356,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600488891,5,0.543486,1783396599833478,0,0,0,1783396600497414,0,0,-0.464356,1783396600497415,0.0258716,0.212916,0.0984208,1783396600497432,1783396600497342,0.694886,0.430621,0.534416,0.1975,nan,nan,nan,nan,nan,nan,nan,nan,1783396600497412,0.0167876,0.218905,0.0781088,1.7834e+09,1783396600,518707721,0,0,0,1,-0.054178,0.00795681,-0.0465414,-0.945782,1.0476,9.00536
5.7652,1783396600524833,1783396600524281,-0.170859,-0.0374187,-0.863756,-0.0469428,0.129667,-0.123497,-0.0850033,1783396600515515,1783396600515301,-0.0173397,-0.0367497,-0.052122,1783396600515363,1783396600515301,-0.0382032,0.0225524,0.0349136,1783396600524910,0.0215138,0.00165698,-1,-0.00920582,0.182754,0.0371219,-0.136244,0.429913,-0.0958608,2.81605,0,1783396600524915,0.999737,-0.00478064,-0.0219252,-0.00470446,1783396600515531,-0.00803536,0.00319954,0.120152,0,0,-0.466475,0.0215138,0.00165698,-1,-0.00920582,Idle,,nan,nan,nan,1783396600506738,5,0.547069,1783396599833478,0,0,0,1783396600518415,0,0,-0.466475,1783396600518417,0.022379,0.213441,0.097826,1783396600518435,1783396600518341,0.69925,0.429306,0.535028,0.202314,nan,nan,nan,nan,nan,nan,nan,nan,1783396600518411,0.0169857,0.218808,0.0782942,1.7834e+09,1783396600,543060021,0,0,0,1,-0.0200896,0.0218053,-0.0390845,-1.22351,0.334128,9.0724
5.77645,1783396600542616,1783396600542239,-0.171661,-0.0355154,-0.865729,-0.0324904,0.143769,-0.108941,-0.0711816,1783396600528985,1783396600528770,-0.0178785,-0.0364054,-0.0516682,1783396600545295,1783396600545233,-0.0318749,0.032994,0.0345486,1783396600542660,0.0215138,0.00165698,-1,-0.00920582,0.183516,0.0353137,-0.134271,0.328019,-0.216097,2.76516,0,1783396600542664,0.999788,-0.0109314,-0.0167672,-0.00478454,1783396600529003,0.0412834,-0.0317503,0.118501,0,0,-0.463815,0.0215138,0.00165698,-1,-0.00920582,Idle,,1783396600524853,0.595492,0,1783396600506738,5,0.547069,1783396599833478,0,0,0,1783396600528842,0,0,-0.464704,1783396600528844,0.0240812,0.211466,0.0975006,1783396600528861,1783396600528770,0.694554,0.42981,0.533392,0.201061,nan,nan,nan,nan,nan,nan,nan,nan,1783396600528838,0.0171054,0.218749,0.0783819,1.7834e+09,1783396600,558656096,0,0,0,1,-0.0254159,0.0100873,-0.0753035,-0.656084,-0.372161,10.1474
5.80016,1783396600560577,1783396600560199,-0.172384,-0.0336196,-0.867668,-0.0377856,0.131171,-0.113058,-0.0760286,1783396600555985,1783396600555755,-0.0188425,-0.0358243,-0.0505271,1783396600566250,1783396600566185,-0.000903334,0.0172171,0.0318571,1783396600560621,0.0215138,0.00165698,-1,-0.00920582,0.184203,0.0335128,-0.132332,0.386862,-0.125907,2.7886,0,1783396600560625,0.999774,-0.00632196,-0.0197414,-0.00472512,1783396600556003,0.0152281,-0.0127311,0.115477,0,0,-0.465405,0.0215138,0.00165698,-1,-0.00920582,Idle,,1783396600542633,0.558537,0,1783396600542666,5,0.554253,1783396599833478,0,0,0,1783396600558774,0,0,-0.465405,1783396600558776,0.015081,0.216058,0.0966278,1783396600558795,1783396600558702,0.703994,0.420026,0.531846,0.205753,nan,nan,nan,nan,nan,nan,nan,nan,1783396600558770,0.0173736,0.21853,0.0786248,1.7834e+09,1783396600,582691112,0,0,0,1,-0.0328727,-0.0442411,-0.0614551,-0.481307,0.128227,10.2671
