t,cur_e0, cur_e1, cur_e2, cur_e3,cur_wx, cur_wy, cur_wz,cur_x, cur_y, cur_z,cur_vx, cur_vy, cur_vz,t_pred,input_1, input_2, input_3, input_4,pred_e0, pred_e1, pred_e2, pred_e3,pred_wx, pred_wy, pred_wz,pred_x, pred_y, pred_z,pred_vx, pred_vy, pred_vz
13.5001,0.999839,-0.0178765,0.000893272,-0.00123354,-0.00236015,-0.00669962,0.000311396,0.0955571,0.3096,-1.20218,-0.00840462,-0.0350914,0.01929,13.5201,0.000437423,-0.0248319,0.000437423,-0.0159138,0.999839,-0.0178883,0.000859821,-0.00123137,-0.0555644,-0.00161343,-0.0822785,0.095473,0.309249,-1.20199,-0.00840463,-0.0350915,0.117355
13.5201,0.999839,-0.0178847,0.000883404,-0.00122957,-0.00236015,-0.00230541,0.000977193,0.0955525,0.309413,-1.20237,-0.00896107,-0.0337808,0.0192591,13.5401,0,-0.0171406,-0.000566926,0.0343197,0.999839,-0.0178965,0.000871981,-0.00122447,0.00563308,-0.0166757,0.198898,0.0954629,0.309075,-1.20218,-0.00896107,-0.0337808,0.117326
13.5401,0.999838,-0.0179536,0.000877678,-0.00122077,-0.0118144,-0.000308047,-0.000487556,0.0955295,0.309065,-1.20273,-0.00923777,-0.0308145,0.0191455,13.5601,0,-0.0237452,-0.0260988,-0.0508948,0.999837,-0.0180127,0.000876166,-0.00122313,-0.0459658,-0.208686,-0.280882,0.0954372,0.308757,-1.20254,-0.00923777,-0.0308145,0.117212
13.5601,0.999834,-0.0181807,0.00087215,-0.00122287,-0.0134123,-0.00137332,0.000444612,0.0954874,0.308465,-1.20332,-0.00773439,-0.0258989,0.0199224,13.5801,0,-0.0119364,-0.0489606,-0.0332085,0.999832,-0.0182477,0.000865407,-0.00122046,0.0504155,-0.393871,-0.184144,0.0954101,0.308206,-1.20312,-0.00773439,-0.0258989,0.117989
13.5801,0.999825,-0.0186354,0.000765058,-0.00121205,-0.020736,-0.000707521,-0.000221264,0.0954317,0.307698,-1.20407,-0.0087868,-0.0247025,0.0208817,13.6001,0,-0.0462525,-0.0101388,0.0230561,0.999823,-0.0187391,0.000761626,-0.00121301,-0.221122,-0.0910939,0.134613,0.0953439,0.307451,-1.20386,-0.0087868,-0.0247025,0.118948
13.6001,0.999822,-0.0188065,0.000774441,-0.00119656,-0.0220659,0.00168781,0.00310761,0.0954338,0.307464,-1.2045,-0.00866499,-0.0249325,0.0208502,13.6201,0.00977973,0.013806,0.00977973,0.0136863,0.99982,-0.0189168,0.000783303,-0.0011811,0.260666,0.0701029,0.0844186,0.0953472,0.307214,-1.20429,-0.00866505,-0.0249341,0.118875
13.6201,0.999821,-0.0188873,0.000777552,-0.00118906,-0.020468,0.000888852,0.00190917,0.0954347,0.30734,-1.20469,-0.00815569,-0.0252835,0.0208844,13.6401,0,-0.0223902,-0.00463951,-0.0385326,0.999819,-0.0189896,0.000782297,-0.00117952,-0.0278588,-0.0377143,-0.20968,0.0953531,0.307087,-1.20449,-0.00815569,-0.0252835,0.118951
13.6401,0.999815,-0.0191848,0.000728349,-0.00117697,-0.0132775,-0.000309581,0.000311241,0.0954738,0.306603,-1.20553,-0.00602713,-0.029809,0.0214488,13.6601,0.00642189,0.00266378,0.00642189,-0.0412224,0.999814,-0.0192511,0.00072691,-0.00117534,0.17483,0.0518958,-0.223517,0.0954135,0.306305,-1.20532,-0.00602717,-0.02981,0.119488
13.6601,0.999813,-0.0193098,0.000748245,-0.00115881,-0.00448906,0.00275308,0.00230862,0.095585,0.305572,-1.20625,-0.00423085,-0.0370457,0.0228295,13.6801,0.00621136,-0.0519641,0.00621136,-0.0189284,0.999812,-0.0193322,0.000762256,-0.00114751,-0.26134,0.0461472,-0.0990459,0.0955426,0.305202,-1.20602,-0.00423089,-0.0370468,0.12087
13.6801,0.999813,-0.0193157,0.000755845,-0.00115363,-0.00169215,0.00208549,0.00137628,0.0956342,0.305332,-1.20648,-0.00389959,-0.0384055,0.022893,13.7001,0.0248651,-0.0188911,0.0248651,0.0261021,0.999812,-0.0193241,0.000766413,-0.00114694,0.00290934,0.188634,0.155209,0.0955952,0.304948,-1.20625,-0.00389975,-0.0384096,0.120854
13.7001,0.999813,-0.0193168,0.000765492,-0.00115328,-0.000493733,0.00261812,0.000177861,0.0956847,0.30508,-1.2067,-0.00337527,-0.0398479,0.0229917,13.7201,0.0047218,-0.0612421,0.0047218,0.0196689,0.999812,-0.0193192,0.0007786,-0.00115265,-0.335797,0.0280516,0.116818,0.095651,0.304681,-1.20647,-0.0033753,-0.0398487,0.121038
13.7201,0.999816,-0.0191034,0.000875809,-0.00116781,0.0148194,0.00634655,0.00150941,0.0960504,0.303272,-1.20791,-0.000749198,-0.0494132,0.0235308,13.7401,0,-0.0096184,-0.00298983,0.0147259,0.999818,-0.0190292,0.000907593,-0.00116094,0.0757942,-0.03326,0.0886215,0.0960429,0.302778,-1.20768,-0.000749198,-0.0494132,0.121597
13.7401,0.999823,-0.0187707,0.000971114,-0.00118569,0.0154862,0.00727737,-0.00221916,0.0964749,0.301457,-1.20914,0.000276937,-0.0548331,0.0240263,13.7601,0.0208153,-0.0228779,0.0208153,0.0170075,0.999824,-0.0186933,0.00100719,-0.00119754,-0.0332485,0.155958,0.103924,0.0964777,0.300909,-1.2089,0.000276761,-0.0548364,0.122004
13.7601,0.999824,-0.0186963,0.00100495,-0.00119338,0.0184157,0.00874208,-0.00168658,0.0965556,0.301068,-1.20934,0.000162428,-0.0552121,0.0242885,13.7801,0.0579313,-0.0310999,0.0579313,-0.0595347,0.999826,-0.0186041,0.00104838,-0.00120272,-0.0998491,0.463968,-0.320789,0.0965572,0.300516,-1.2091,0.000161922,-0.0552213,0.122109
13.7801,0.999826,-0.0185946,0.00104797,-0.00119274,0.0252067,0.0110058,0.000443965,0.0966343,0.300675,-1.20954,0.000326589,-0.0555116,0.0242872,13.8001,0.0182808,0.0038869,0.0182808,0.0219077,0.999828,-0.0184686,0.00110288,-0.00119168,0.179427,0.134619,0.131265,0.0966375,0.30012,-1.20929,0.000326423,-0.0555145,0.122276
13.8001,0.999834,-0.018166,0.00121081,-0.00120027,0.0216131,0.00621106,0.000177448,0.097057,0.298699,-1.2106,0.00062677,-0.0567106,0.025133,13.8201,0.0188551,-0.0270011,0.0188551,-0.0385281,0.999835,-0.0180579,0.00124174,-0.00120007,-0.0706399,0.146482,-0.207273,0.0970633,0.298132,-1.21035,0.000626572,-0.0567135,0.123119
13.8201,0.99984,-0.0178196,0.00132622,-0.00119643,0.0149552,0.00634424,-0.000621532,0.097424,0.296783,-1.21189,-0.00272489,-0.0541147,0.0251864,13.8401,0,-0.0401355,-0.00171333,-0.000311666,0.999841,-0.0177448,0.00135779,-0.0012002,-0.178571,-0.0246453,0.00448051,0.0973967,0.296242,-1.21163,-0.00272489,-0.0541147,0.123253
13.8401,0.999841,-0.0177512,0.00134414,-0.00119223,0.0168205,0.00474554,0.0012425,0.0974874,0.296425,-1.2122,-0.00348591,-0.0533258,0.025167,13.8601,0.00716366,-0.0397941,0.00716366,-0.01056,0.999842,-0.0176671,0.00136787,-0.00118656,-0.176371,0.0476765,-0.0520434,0.0974526,0.295892,-1.21195,-0.00348599,-0.0533269,0.123203
13.8601,0.999842,-0.0176738,0.00135281,-0.0011996,0.0190842,0.00248182,-0.00168695,0.0975422,0.296071,-1.21251,-0.00425028,-0.0525903,0.0252753,13.8801,0,0.00819326,-0.0064823,0.0227906,0.999844,-0.0175784,0.00136495,-0.00120838,0.206697,-0.0658131,0.133744,0.0974997,0.295545,-1.21225,-0.00425028,-0.0525903,0.123342
13.8801,0.999846,-0.0174603,0.00135821,-0.0012177,0.00709992,-0.00444239,-0.00155382,0.0976905,0.294702,-1.21359,-0.00668288,-0.0487083,0.0251618,13.9001,0.0233557,-0.0494586,0.0233557,-0.0100909,0.999847,-0.0174249,0.00133582,-0.00122513,-0.256259,0.176896,-0.0477841,0.0976237,0.294215,-1.21334,-0.00668315,-0.0487117,0.123129
13.9001,0.999846,-0.017447,0.00125234,-0.00120963,-0.00302009,-0.00564081,0.000709906,0.0976901,0.293174,-1.21471,-0.0111505,-0.0407661,0.0249877,13.9201,0.00977676,-1.47262e-05,0.00977676,-0.0343906,0.999846,-0.0174621,0.00122422,-0.00120557,0.139619,0.0729897,-0.184833,0.0975786,0.292766,-1.21446,-0.0111506,-0.0407675,0.123013
13.9201,0.999846,-0.0174651,0.00124182,-0.00120742,-0.00475114,-0.00244502,0.000576726,0.0976654,0.292903,-1.21489,-0.0117646,-0.0392748,0.0252254,13.9401,0.00772979,-0.0157576,0.00772979,-0.00455468,0.999846,-0.0174889,0.00122967,-0.00120429,0.0136272,0.05238,-0.0180954,0.0975478,0.29251,-1.21464,-0.0117646,-0.0392759,0.123259
13.9401,0.999845,-0.0175331,0.00115712,-0.00120191,-0.00515062,-0.0095024,0.00124254,0.097561,0.292145,-1.21539,-0.0128499,-0.0354144,0.025359,13.9601,0.0038541,-0.0217906,0.0038541,-0.00323312,0.999844,-0.0175589,0.00110975,-0.00119483,-0.0340752,0.0218174,-0.0111365,0.0974325,0.291791,-1.21514,-0.0128499,-0.0354149,0.123409
13.9601,0.999839,-0.0178548,0.000887303,-0.00120996,-0.0213959,-0.0132308,-0.00115438,0.0972917,0.291,-1.21602,-0.0149894,-0.0314593,0.0261329,13.9801,0.0103722,-0.0454527,0.0103722,0.0192202,0.999838,-0.0179619,0.000821186,-0.00121446,-0.221144,0.0726895,0.115194,0.0971418,0.290686,-1.21575,-0.0149894,-0.0314609,0.124155
13.9801,0.999833,-0.0182289,0.000710298,-0.00117741,-0.0158019,-0.00937051,0.00110918,0.0969862,0.289988,-1.2167,-0.0143838,-0.0299256,0.027971,14.0001,0.0163171,0.0198468,0.0163171,0.040264,0.999831,-0.018308,0.000663648,-0.00117096,0.304031,0.119155,0.233771,0.0968424,0.289689,-1.21642,-0.014384,-0.0299282,0.125968
14.0001,0.999831,-0.0183084,0.000672335,-0.00117036,-0.020063,-0.00937047,0.00164172,0.0969403,0.289795,-1.2169,-0.0139312,-0.0301883,0.0282233,14.0201,0.0139107,-0.017646,0.0139107,-0.0446342,0.99983,-0.0184088,0.000625758,-0.00116123,0.00525012,0.112267,-0.242004,0.096801,0.289493,-1.21662,-0.0139313,-0.0301904,0.126231
14.0201,0.999828,-0.0185172,0.000543384,-0.00116276,-0.0172666,-0.0136316,-0.00168719,0.0968122,0.289185,-1.21742,-0.0128995,-0.031935,0.0290098,14.0401,0,-0.0320862,-0.00186041,-0.0304573,0.999826,-0.0186036,0.000475182,-0.00116989,-0.108504,-0.0150102,-0.164317,0.0966832,0.288865,-1.21713,-0.0128995,-0.031935,0.127076
14.0401,0.999823,-0.0187644,0.0004312,-0.00116239,-0.00954349,-0.00058205,0.00137549,0.0966254,0.287983,-1.21805,-0.0107826,-0.037714,0.0299082,14.0601,0.0170392,-0.00836618,0.0170392,-0.0120179,0.999822,-0.0188121,0.000428475,-0.00115544,0.0830429,0.134567,-0.0590104,0.0965175,0.287605,-1.21775,-0.0107827,-0.0377167,0.127902
14.0601,0.999822,-0.0188214,0.000437315,-0.00114549,0.00270705,0.00128215,-0.00022243,0.0965551,0.286517,-1.21857,-0.00692331,-0.0439227,0.0313059,14.0801,0.0441446,-0.0318375,0.0441446,0.0321521,0.999822,-0.0188079,0.000443689,-0.00114673,-0.104902,0.344469,0.190997,0.0964858,0.286078,-1.21826,-0.00692348,-0.0439298,0.129185
14.0801,0.999822,-0.0188035,0.000440639,-0.00114671,0.00430584,0.00101448,-0.000222661,0.0965885,0.286214,-1.21895,-0.0064847,-0.0454019,0.0314662,14.1001,0,0.00665115,-0.000935928,0.00921635,0.999823,-0.0187819,0.000445665,-0.00114793,0.203594,-0.0123364,0.0579414,0.0965236,0.28576,-1.21863,-0.0064847,-0.0454019,0.129533
14.1001,0.999823,-0.0187896,0.000445553,-0.00113847,0.0032414,0.00141294,0.00217396,0.0966221,0.285896,-1.2193,-0.00637494,-0.0469919,0.0314556,14.1201,0.0135096,-0.0242889,0.0135096,-0.0314193,0.999823,-0.0187734,0.000452802,-0.00112774,-0.0441032,0.108998,-0.168186,0.0965583,0.285426,-1.21898,-0.00637499,-0.0469941,0.129465
14.1201,0.999826,-0.0186306,0.000533546,-0.00115859,0.0105651,0.00460872,-0.00168764,0.0967865,0.284111,-1.22084,-0.0052418,-0.0536483,0.0315381,14.1401,0,0.0180041,-0.00220909,-0.0267815,0.999827,-0.0185778,0.000556367,-0.00116749,0.293109,-0.0177772,-0.143642,0.0967341,0.283574,-1.22053,-0.0052418,-0.0536483,0.129605
14.1401,0.999832,-0.0182638,0.00063624,-0.00114272,0.0198862,0.00607352,-0.000755454,0.0969421,0.282057,-1.22202,-0.00443208,-0.0583348,0.0324317,14.1601,0,-0.0283985,-0.0191066,-0.00932853,0.999834,-0.0181644,0.00066642,-0.00114711,-0.0809091,-0.15681,-0.0478912,0.0968978,0.281473,-1.2217,-0.00443208,-0.0583348,0.130498
14.1601,0.999834,-0.0181873,0.000664421,-0.00114926,0.018954,0.00727192,-0.00142133,0.0969717,0.281622,-1.22222,-0.00427634,-0.0587069,0.0327234,14.1801,0.00429714,0.00967268,0.00429714,-0.00678441,0.999835,-0.0180925,0.000700536,-0.00115709,0.222852,0.0301325,-0.0310774,0.0969289,0.281035,-1.22189,-0.00427636,-0.0587075,0.130772
14.1801,0.999838,-0.01795,0.000728877,-0.00116422,0.0180219,0.00540768,0.000176581,0.0970542,0.280301,-1.22272,-0.00437325,-0.058853,0.0329856,14.2001,0.00125445,-0.031624,0.00125445,-0.0268381,0.99984,-0.0178598,0.000755822,-0.00116388,-0.10933,0.00776738,-0.143758,0.0970104,0.279712,-1.22239,-0.00437326,-0.0588531,0.131047
14.2001,0.999844,-0.0175972,0.00087445,-0.00116416,0.0184231,0.00740403,0.00243993,0.0972074,0.278221,-1.22396,-0.00524482,-0.0570465,0.0343701,14.2201,0,0.000957555,-0.00893528,-0.0597663,0.999846,-0.017505,0.000911572,-0.00115269,0.148681,-0.0700313,-0.329007,0.097155,0.277651,-1.22362,-0.00524482,-0.0570465,0.132437
14.2201,0.999846,-0.0174773,0.000922696,-0.00117986,0.0132299,0.00700453,-0.00222055,0.0972539,0.277413,-1.22442,-0.00557488,-0.0555134,0.0343873,14.2401,0.0112884,-0.0312313,0.0112884,0.00979286,0.999847,-0.0174111,0.000957441,-0.00119164,-0.110256,0.0812524,0.0623783,0.0971981,0.276858,-1.22407,-0.00557498,-0.0555151,0.132406
14.2401,0.999847,-0.0174193,0.000940809,-0.00118307,0.0142952,0.00474089,-0.000622662,0.0972724,0.277016,-1.22462,-0.00579027,-0.0546972,0.0344932,14.2601,0,0.00234003,-0.023204,0.0528846,0.999848,-0.0173478,0.000964371,-0.00118666,0.15766,-0.200465,0.300472,0.0972145,0.276469,-1.22428,-0.00579027,-0.0546972,0.13256
14.2601,0.99985,-0.0172781,0.00095887,-0.00116933,0.00097937,-0.0007186,0.00257316,0.097277,0.275126,-1.22548,-0.00896505,-0.0491846,0.0346077,14.2801,0,-0.0340066,-0.0154555,-0.0209322,0.99985,-0.0172732,0.000955494,-0.00115641,-0.133609,-0.128714,-0.112338,0.0971874,0.274634,-1.22513,-0.00896505,-0.0491846,0.132674
14.2801,0.99985,-0.0172685,0.000974298,-0.00117506,-0.00141562,-0.000320356,-0.00368552,0.0972219,0.273871,-1.22646,-0.0109622,-0.0434304,0.0358017,14.3001,0,0.0344886,-0.0239359,-0.0118624,0.99985,-0.0172756,0.000972387,-0.00119345,0.414201,-0.197283,-0.0619717,0.0971123,0.273437,-1.2261,-0.0109622,-0.0434304,0.133868
14.3001,0.999848,-0.017383,0.00087791,-0.00117457,-0.00900563,-0.00791036,0.000708696,0.0971181,0.272765,-1.22736,-0.0122732,-0.039563,0.0363598,14.3201,0,-0.0620757,-0.0178183,0.0144703,0.999847,-0.0174281,0.000838479,-0.0011703,-0.357705,-0.152128,0.0855447,0.0969953,0.27237,-1.227,-0.0122732,-0.039563,0.134426
14.3201,0.999847,-0.0174346,0.000846695,-0.00117416,-0.0131335,-0.00764406,4.285e-05,0.0970792,0.272502,-1.22755,-0.012903,-0.038942,0.0362793,14.3401,0.0522899,-0.0466297,0.0522899,-0.0401179,0.999846,-0.0175003,0.000808562,-0.00117322,-0.234178,0.416661,-0.213188,0.0969501,0.272113,-1.22719,-0.0129034,-0.0389498,0.134123
14.3401,0.999844,-0.017583,0.000799149,-0.00116354,-0.0155304,-0.00231768,0.00217342,0.0969327,0.271739,-1.22805,-0.0136319,-0.0365093,0.0363369,14.3601,0,-0.00738404,-0.0355919,0.0170001,0.999843,-0.0176607,0.000787844,-0.00115241,0.0817105,-0.293539,0.0981586,0.0967964,0.271374,-1.22769,-0.0136319,-0.0365093,0.134403
14.3601,0.999839,-0.017881,0.000689037,-0.0011598,-0.0171283,-0.00751086,0.000974981,0.0966991,0.270541,-1.22882,-0.0131189,-0.0347226,0.0370135,14.3801,0.00730049,-0.010433,0.00730049,-0.0409778,0.999838,-0.0179667,0.000651676,-0.00115419,0.0596235,0.0586523,-0.222259,0.096568,0.270194,-1.22845,-0.013119,-0.0347237,0.135049
14.3801,0.999835,-0.0181168,0.000578321,-0.00115153,-0.0119343,-0.00484972,-0.00102267,0.0966068,0.26961,-1.22981,-0.0123508,-0.0357018,0.0370481,14.4001,0,-0.0214371,-0.0278724,-0.0146791,0.999834,-0.0181765,0.000554053,-0.00115617,-0.0263152,-0.225635,-0.0786427,0.0964833,0.269253,-1.22944,-0.0123508,-0.0357018,0.135115
14.4001,0.999834,-0.0181695,0.000558603,-0.00115292,-0.0133991,-0.00471657,-0.000356893,0.096584,0.269365,-1.23002,-0.012154,-0.0360779,0.0372232,14.4201,0,-0.0492727,-0.0308294,0.0299044,0.999833,-0.0182365,0.000535069,-0.00115424,-0.24892,-0.255855,0.170588,0.0964624,0.269004,-1.22964,-0.012154,-0.0360779,0.13529
14.4201,0.999833,-0.0182527,0.00051536,-0.00116201,-0.0106028,-0.00418395,-0.00208797,0.0965383,0.26886,-1.23039,-0.0115828,-0.0370021,0.037512,14.4401,0,-0.00408549,-0.035951,0.0068147,0.999832,-0.0183057,0.000494315,-0.00117203,0.11355,-0.292713,0.0409722,0.0964224,0.26849,-1.23002,-0.0115828,-0.0370021,0.135579
14.4401,0.99983,-0.0184141,0.000488091,-0.00116422,-0.00740696,0.00154185,-0.00102269,0.0964631,0.267453,-1.2311,-0.00840587,-0.0421737,0.0381129,14.4601,0,-0.0078653,-0.02319,0.0634434,0.999829,-0.0184511,0.000495748,-0.00116945,0.0840284,-0.198803,0.359314,0.096379,0.267031,-1.23071,-0.00840587,-0.0421737,0.136179
14.4601,0.999829,-0.0184362,0.000474614,-0.00117993,0.00111563,-0.00152287,-0.004352,0.0965228,0.266167,-1.23181,-0.00721498,-0.0462779,0.0385599,14.4801,0.00246465,-0.0211032,0.00246465,-0.0206847,0.999829,-0.0184307,0.000466593,-0.00120155,-0.0213164,0.0187701,-0.109012,0.0964507,0.265704,-1.23142,-0.00721499,-0.0462783,0.136616
14.4801,0.99983,-0.0183961,0.000483229,-0.0011731,0.00617563,0.00273819,0.00270538,0.0965874,0.265474,-1.23226,-0.00679308,-0.0485482,0.0389106,14.5001,0.0180466,0.00249903,0.0180466,-0.0223004,0.999831,-0.0183652,0.00049713,-0.00115984,0.167013,0.143789,-0.116429,0.0965194,0.264988,-1.23187,-0.00679316,-0.048551,0.1369
14.5001,0.999831,-0.0183299,0.0005221,-0.00117373,0.008173,0.00633347,-0.000889875,0.096654,0.264735,-1.23266,-0.00588655,-0.0512444,0.0392221,14.5201,0,-0.0133388,-0.0181968,-0.0100115,0.999832,-0.018289,0.000553632,-0.00117878,0.0401151,-0.148383,-0.0513907,0.0965951,0.264222,-1.23227,-0.00588655,-0.0512444,0.137289
14.5201,0.999835,-0.0181015,0.000625046,-0.00118157,0.0135004,0.00726415,0.00257187,0.0968867,0.262719,-1.23373,-0.00453716,-0.0569252,0.0403384,14.5401,0,-0.0186461,-0.00322205,0.0162035,0.999837,-0.018034,0.000661513,-0.00116941,-0.00442756,-0.0332937,0.0969477,0.0968413,0.26215,-1.23333,-0.00453716,-0.0569252,0.138405
14.5401,0.99984,-0.0178416,0.000691826,-0.0011826,0.0164306,0.00593142,-0.000757354,0.0971479,0.261038,-1.23502,-0.0048706,-0.0585594,0.0404764,14.5601,0.0202409,-0.0382529,0.0202409,-0.0141981,0.999841,-0.0177594,0.000721314,-0.00118697,-0.163502,0.158037,-0.0710067,0.0970992,0.260452,-1.23461,-0.00487072,-0.0585624,0.138457
14.5601,0.999841,-0.0177718,0.000720044,-0.00117875,0.0172295,0.00739618,0.00124002,0.0972145,0.260612,-1.23537,-0.0050154,-0.0589448,0.0405518,14.5801,0.00545328,-0.0216527,0.00545328,0.019331,0.999843,-0.0176856,0.000757028,-0.00117327,-0.0312444,0.0349089,0.11529,0.0971643,0.260023,-1.23496,-0.00501543,-0.0589456,0.138595
14.5801,0.999845,-0.0175654,0.00077983,-0.00119442,0.0184279,0.00566509,-0.000357888,0.0973945,0.259315,-1.23632,-0.00521893,-0.059511,0.0407213,14.6001,0,-0.00976327,-0.0282982,-0.00667633,0.999846,-0.0174732,0.000808009,-0.00119678,0.0626751,-0.231741,-0.0335222,0.0973424,0.25872,-1.23591,-0.00521893,-0.059511,0.138788
14.6001,0.99985,-0.0172778,0.000852649,-0.00120905,0.0160311,0.00366775,-0.000357882,0.0976044,0.257567,-1.23735,-0.00531893,-0.0584221,0.0415105,14.6201,0,-0.0152897,-0.000899681,-0.014126,0.999851,-0.0171977,0.000870857,-0.00121123,0.0159984,-0.0122114,-0.0724848,0.0975512,0.256982,-1.23693,-0.00531893,-0.0584221,0.139577
14.6201,0.999853,-0.0170827,0.000896253,-0.00121975,0.00937318,-0.000193874,0.00177263,0.0977483,0.255861,-1.2381,-0.00681204,-0.0552883,0.0433634,14.6401,0.0103293,0.0173256,0.0103293,-0.0145776,0.999854,-0.0170358,0.000895378,-0.00121091,0.275207,0.0776154,-0.0737192,0.0976802,0.255308,-1.23767,-0.00681212,-0.0552898,0.141386
14.6401,0.999853,-0.0170558,0.000899182,-0.00121904,0.00657686,0.00100461,0.000307892,0.0977714,0.25545,-1.23825,-0.00725137,-0.0541617,0.0437419,14.6601,0.0149523,0.0130261,0.0149523,0.0291884,0.999854,-0.0170229,0.000904191,-0.00121762,0.240199,0.108556,0.171747,0.0976989,0.254909,-1.23781,-0.00725148,-0.0541639,0.141745
14.6601,0.999854,-0.016999,0.00089471,-0.00122129,0.00657845,0.000337724,0.000973413,0.097835,0.254706,-1.23882,-0.00857361,-0.0519021,0.0441167,14.6801,0,-0.0169002,-0.00504736,-0.021358,0.999855,-0.0169661,0.000896441,-0.00121648,0.000960002,-0.0447885,-0.113316,0.0977492,0.254187,-1.23838,-0.00857361,-0.0519021,0.142183
14.6801,0.999856,-0.0169335,0.000901786,-0.00120781,5.37098e-05,-0.00192597,0.00110657,0.0979102,0.25297,-1.23996,-0.00939605,-0.0463237,0.0441865,14.7001,0,-0.00726504,-0.0425639,-0.0156229,0.999856,-0.0169332,0.000892251,-0.00120212,0.0777371,-0.345622,-0.0847918,0.0978162,0.252507,-1.23952,-0.00939605,-0.0463237,0.142253
14.7001,0.999855,-0.0169881,0.000824698,-0.0012015,-0.00713684,-0.00751861,0.00123971,0.0979128,0.252018,-1.24046,-0.0103323,-0.0428354,0.0448391,14.7201,0,-0.0366002,-0.0441402,0.00398932,0.999854,-0.0170239,0.000787258,-0.00119464,-0.156681,-0.360551,0.024686,0.0978094,0.25159,-1.24001,-0.0103323,-0.0428354,0.142906
14.7201,0.999853,-0.0170635,0.000782196,-0.00118846,-0.00953367,-0.00405652,0.000440753,0.0978894,0.251422,-1.24071,-0.0111461,-0.0408463,0.0450729,14.7401,0.00144856,0.00392453,0.00144856,0.0400347,0.999853,-0.0171112,0.00076201,-0.00118588,0.167525,-9.34244e-05,0.230967,0.0977779,0.251013,-1.24026,-0.0111461,-0.0408465,0.143133
14.7401,0.99985,-0.0172603,0.000733453,-0.00118624,-0.0135284,-0.00285809,-9.18435e-05,0.0978065,0.250305,-1.24106,-0.0107899,-0.0375806,0.0455352,14.7601,0,-0.0246515,-0.00385909,0.00583159,0.999849,-0.0173279,0.000719237,-0.00118641,-0.059143,-0.037773,0.0388185,0.0976986,0.249929,-1.24061,-0.0107899,-0.0375806,0.143602
14.7601,0.999847,-0.0174198,0.000686388,-0.00119544,-0.0141942,-0.00525493,-0.000757673,0.0977426,0.249495,-1.24119,-0.0100018,-0.0370387,0.0461187,14.7801,0,0.0039714,-0.0202233,0.0162276,0.999846,-0.0174907,0.000660136,-0.00119872,0.171181,-0.169474,0.0955955,0.0976426,0.249124,-1.24073,-0.0100018,-0.0370387,0.144185
14.7801,0.999842,-0.0177363,0.000586501,-0.00119514,-0.0164565,-0.00499055,-0.00115749,0.0977703,0.248212,-1.24192,-0.00962736,-0.0377203,0.0471558,14.8001,0,-0.0253352,-0.0193574,0.00962658,0.99984,-0.0178186,0.000561547,-0.00120043,-0.0606981,-0.161133,0.0585835,0.0976741,0.247835,-1.24144,-0.00962736,-0.0377203,0.145222
14.8001,0.99984,-0.0178237,0.000586586,-0.00118705,-0.00979857,6.94428e-05,0.0015057,0.097782,0.247682,-1.24218,-0.00928549,-0.0390225,0.0472605,14.8201,0.00161074,0.0417936,0.00161074,-0.0477864,0.999839,-0.0178727,0.000587125,-0.0011795,0.476806,0.0154114,-0.260629,0.0976892,0.247292,-1.24171,-0.0092855,-0.0390227,0.14532
14.8201,0.999839,-0.0178846,0.000618743,-0.00117736,-0.00660278,0.00446367,0.000307251,0.0977968,0.247121,-1.24238,-0.00823509,-0.0408288,0.0476498,14.8401,0.0143065,-0.00363512,0.0143065,0.00945107,0.999839,-0.0179176,0.000641124,-0.0011762,0.113797,0.108098,0.06093,0.0977144,0.246712,-1.2419,-0.00823517,-0.040831,0.145655
14.8401,0.999837,-0.0179965,0.000637326,-0.00118342,-0.0043391,-0.000995807,0.000973021,0.0978873,0.245187,-1.24265,-0.0062854,-0.0475996,0.0487785,14.8601,0.0188149,0.02577,0.0188149,0.0435462,0.999837,-0.0180181,0.000632461,-0.00117845,0.349488,0.139378,0.252425,0.0978244,0.244711,-1.24216,-0.0062855,-0.0476025,0.146765
14.8602,0.999838,-0.0179695,0.000678832,-0.00118349,0.00578093,0.0059284,0.00137247,0.0979461,0.24411,-1.24281,-0.00726874,-0.0508502,0.0493795,14.8802,0,0.00223368,-0.031167,-0.0353799,0.999838,-0.0179406,0.000708558,-0.00117718,0.16195,-0.249613,-0.194603,0.0978734,0.243601,-1.24232,-0.00726874,-0.0508502,0.147446
14.8802,0.999838,-0.0179285,0.000697354,-0.00117614,0.0100432,0.00486119,0.00203788,0.0979814,0.243743,-1.24298,-0.00715528,-0.0520058,0.0495898,14.9002,0,-0.0332536,-0.00455899,-0.0200296,0.999839,-0.0178782,0.000721779,-0.00116642,-0.122513,-0.0394807,-0.106154,0.0979099,0.243223,-1.24248,-0.00715528,-0.0520058,0.147656
14.9002,0.999843,-0.0176797,0.000800855,-0.00118171,0.0127077,0.00366132,0.00270335,0.0982097,0.241795,-1.24393,-0.00582727,-0.0576078,0.0495701,14.9202,0.0351302,-0.0126502,0.0351302,0.0655433,0.999844,-0.0176161,0.000819322,-0.00116857,0.0390972,0.265219,0.377005,0.0981515,0.241219,-1.24343,-0.00582752,-0.0576131,0.147487
