t,cur_e0, cur_e1, cur_e2, cur_e3,cur_wx, cur_wy, cur_wz,cur_x, cur_y, cur_z,cur_vx, cur_vy, cur_vz,t_pred,input_1, input_2, input_3, input_4,pred_e0, pred_e1, pred_e2, pred_e3,pred_wx, pred_wy, pred_wz,pred_x, pred_y, pred_z,pred_vx, pred_vy, pred_vz
12.1601,0.99994,-0.0107388,0.000685554,-0.00211025,6.36068e-05,-0.00117877,0.00141084,0.0902682,0.00314385,0.018865,0.00409046,0.019491,0.0492175,12.1801,1,-0.0297897,0.0504351,0.0213418,0.99994,-0.0107384,0.000679735,-0.00210313,-0.153529,0.395647,0.13422,0.0903091,0.00333876,0.0193572,0.00408444,0.0193996,0.14303
12.1801,0.99994,-0.0107211,0.000691868,-0.00212317,0.00312624,-0.00264351,-0.00138548,0.0898951,0.00342321,0.0188316,0.00327959,0.0199913,0.0484667,12.2001,1,-0.0463976,0.0032334,0.0433388,0.99994,-0.0107055,0.000678544,-0.00212997,-0.285858,0.0158367,0.254563,0.0899279,0.00362313,0.0193163,0.00327351,0.0199001,0.142279
12.2001,0.99994,-0.0107114,0.000686028,-0.00212935,6.21132e-05,-0.0010445,-0.000453328,0.0894708,0.00365533,0.0185321,0.00298077,0.0207947,0.0487501,12.2201,1,0.0239302,0.0190645,0.0281426,0.99994,-0.0107111,0.000680781,-0.00213156,0.276568,0.14502,0.170739,0.0895006,0.00386327,0.0190196,0.00297474,0.0207036,0.142562
12.2201,0.99994,-0.0107243,0.00069233,-0.00213515,-0.00286736,0.00135235,-0.0015186,0.0893926,0.00371459,0.0185129,0.00286347,0.0208634,0.048777,12.2401,1,-0.0212112,0.0108272,0.0819185,0.99994,-0.0107387,0.000699041,-0.0021428,-0.0848362,0.0737037,0.471197,0.0894212,0.00392322,0.0190007,0.00285738,0.0207721,0.142589
12.2401,0.99994,-0.0107237,0.00071607,-0.00212817,0.000328426,0.00188497,0.00114457,0.0891668,0.00391138,0.0185249,0.00237362,0.021049,0.048443,12.2601,1,0.0137124,-0.0289347,0.0350065,0.99994,-0.010722,0.000725552,-0.00212255,0.195677,-0.239956,0.206246,0.0891906,0.00412187,0.0190093,0.00236733,0.0209578,0.142255
12.2601,0.99994,-0.0107108,0.000709105,-0.00212935,0.000861059,-0.0010445,0.000345614,0.0888027,0.00428066,0.0187119,0.00127433,0.0216744,0.048032,12.2801,1,-0.0601502,0.00623961,0.0621882,0.99994,-0.0107065,0.000703892,-0.00212757,-0.396269,0.0379091,0.360248,0.0888154,0.0044974,0.0191922,0.0012681,0.0215833,0.141844
12.2801,0.99994,-0.010722,0.000727294,-0.00211706,-0.00180417,0.00161896,0.00154405,0.0885296,0.00456627,0.0189265,0.00128961,0.0222472,0.0484484,12.3001,1,-0.0423762,0.0573896,0.0396998,0.99994,-0.010731,0.000735491,-0.00210942,-0.254702,0.449167,0.237395,0.0885425,0.00478874,0.019411,0.00128323,0.022156,0.142261
12.3001,0.99994,-0.0107249,0.000728068,-0.00211276,-0.000339428,2.10656e-05,0.00101143,0.0884654,0.00464602,0.0190096,0.00124941,0.0222222,0.0486671,12.3201,1,0.00678423,0.00466183,0.0332869,0.99994,-0.0107266,0.000728231,-0.00210771,0.139747,0.02873,0.198527,0.0884779,0.00486824,0.0194963,0.00124302,0.022131,0.142479
12.3201,0.99994,-0.0107242,0.000706476,-0.00211627,-0.000739342,-0.00384062,-0.000453619,0.0883156,0.00477515,0.0190484,0.000842203,0.0224499,0.0487832,12.3401,1,0.0476048,0.0442189,0.0625922,0.99994,-0.0107279,0.000687257,-0.00211833,0.465157,0.343537,0.365142,0.088324,0.00499965,0.0195362,0.000835998,0.0223587,0.142595
12.3401,0.99994,-0.010744,0.000702183,-0.00212904,0.000588992,-0.00210774,0.000744891,0.0877766,0.00502861,0.0184675,0.0004232,0.0238382,0.0485156,12.3601,1,-0.0699616,-0.0156252,0.112955,0.99994,-0.010741,0.000691678,-0.0021252,-0.474849,-0.141461,0.643109,0.0877808,0.00526699,0.0189526,0.00041703,0.0237468,0.142328
12.3601,0.999938,-0.0109238,0.000695834,-0.00210784,0.00165425,-0.000776121,0.00420703,0.0875114,0.00522212,0.0182705,8.33353e-05,0.0271178,0.0480069,12.3801,1,0.0127735,-0.00968681,0.081251,0.999938,-0.0109155,0.000692165,-0.00208676,0.188982,-0.0899223,0.466198,0.0875122,0.0054933,0.0187506,7.72178e-05,0.0270248,0.141819
12.3801,0.999938,-0.0109099,0.000702502,-0.00210732,0.00391794,0.00148753,7.91014e-05,0.0874269,0.00530727,0.0182161,0.000114026,0.027092,0.0478467,12.4001,1,-0.029868,0.0063997,0.0918989,0.999938,-0.0108903,0.000709902,-0.00210702,-0.152684,0.0370764,0.526621,0.087428,0.00557819,0.0186945,0.000107852,0.0269992,0.141659
12.4001,0.999938,-0.0108703,0.000719899,-0.00211056,0.00232004,0.00175384,0.000744887,0.0871071,0.00564188,0.0181146,6.1428e-06,0.0247163,0.0475139,12.4201,1,-0.00896444,0.00312901,0.111199,0.999939,-0.0108587,0.000728684,-0.00210694,0.0140146,0.00948584,0.634577,0.0871071,0.00588904,0.0185897,-1.78881e-07,0.0246238,0.141326
12.4201,0.999938,-0.010884,0.000731402,-0.00211329,-0.00100891,0.00268595,-0.00165196,0.0867503,0.00600026,0.018195,-0.000517236,0.022938,0.046874,12.4401,1,-0.045503,0.0528893,0.00541173,0.999938,-0.010889,0.000744751,-0.00212169,-0.278069,0.416011,0.0451465,0.0867452,0.00622964,0.0186637,-0.000523656,0.0228454,0.140686
12.4401,0.999938,-0.0108951,0.000767612,-0.00213759,0.000320356,0.00188698,-0.000320369,0.0864825,0.00625102,0.0183291,-0.000987048,0.0240935,0.0469245,12.4601,1,0.0103233,0.0112596,0.0653325,0.999938,-0.0108935,0.000777025,-0.0021393,0.168952,0.0784266,0.378514,0.0864727,0.00649196,0.0187984,-0.000993778,0.0240008,0.140737
12.4601,0.999938,-0.0109095,0.000776155,-0.00213871,-0.00314195,0.00202014,-0.000320045,0.0864165,0.0063293,0.0183882,-0.0012244,0.0246621,0.0469132,12.4801,1,0.000616633,0.0200923,0.0673932,0.999938,-0.0109252,0.000786271,-0.00214041,0.0912304,0.148663,0.390556,0.0864043,0.00657592,0.0188573,-0.0012312,0.0245693,0.140725
12.4801,0.999938,-0.0109125,0.000791065,-0.00213406,5.3843e-05,0.00202014,7.94279e-05,0.0862872,0.00650612,0.0185381,-0.00126732,0.025689,0.0473273,12.5001,1,-0.0331273,0.00839803,0.0268171,0.999938,-0.0109122,0.000801169,-0.00213377,-0.178098,0.0579508,0.162473,0.0862746,0.00676302,0.0190114,-0.00127425,0.0255962,0.141139
12.5001,0.999938,-0.0108957,0.000806383,-0.00213777,-8.12257e-05,-0.0015744,0.00260948,0.0859381,0.00688266,0.0184759,-0.00155513,0.0267355,0.0477861,12.5201,1,-0.0133658,-0.0143297,0.03933,0.999938,-0.0108961,0.000798654,-0.00212464,-0.0198472,-0.124732,0.23126,0.0859225,0.00715002,0.0189538,-0.00156219,0.0266428,0.141598
12.5201,0.999938,-0.0108952,0.00080704,-0.00216317,-0.00221175,0.00148822,-0.00111895,0.0856632,0.00722633,0.0185191,-0.00160141,0.0274305,0.0474736,12.5401,1,0.00238024,0.00609347,0.0205848,0.999938,-0.0109063,0.000814444,-0.00216884,0.105944,0.0405369,0.127761,0.0856472,0.00750064,0.0189938,-0.00160847,0.0273378,0.141286
12.5401,0.999938,-0.0108902,0.000793479,-0.00216937,-0.00021437,-0.00144125,-0.00165159,0.0855346,0.00742077,0.0186039,-0.00171825,0.0271905,0.0476988,12.5601,1,0.0185082,0.00986492,-0.0390059,0.999938,-0.0108913,0.000786186,-0.00217755,0.235169,0.0762924,-0.205599,0.0855174,0.00769268,0.0190809,-0.00172521,0.0270978,0.141511
12.5601,0.999938,-0.0108832,0.000804244,-0.00217319,0.00244879,0.00215401,0.00101157,0.0853476,0.00773092,0.0188116,-0.00225893,0.0274248,0.0476144,12.5801,1,0.0248387,-0.0028201,0.0968574,0.999938,-0.0108709,0.000815042,-0.00216826,0.284752,-0.0369622,0.554417,0.085325,0.00800516,0.0192877,-0.00226597,0.0273322,0.141427
12.5801,0.999938,-0.0108603,0.000815304,-0.00218001,0.00191395,2.40386e-05,0.00207687,0.0849853,0.00810685,0.0187141,-0.0032354,0.0277527,0.0484117,12.6001,1,-0.0151642,0.00686638,0.0410453,0.999938,-0.0108508,0.000815516,-0.00216964,-0.0348963,0.044581,0.242384,0.0849529,0.00838437,0.0191982,-0.00324254,0.0276603,0.142224
12.6001,0.999938,-0.0108556,0.00081376,-0.0021733,0.000446681,-0.00130772,-0.0017847,0.0847645,0.00828955,0.0186488,-0.00376173,0.0278027,0.0483444,12.6201,1,-0.0188196,0.00629185,0.0277422,0.999938,-0.0108534,0.00080712,-0.00218215,-0.0640434,0.0410889,0.167807,0.0847269,0.00856758,0.0191323,-0.00376885,0.0277103,0.142157
12.6201,0.999938,-0.0108539,0.000807139,-0.00217365,0.000980089,-0.00170778,-0.000186549,0.0846926,0.00835779,0.0186494,-0.00384753,0.0277671,0.0483438,12.6401,1,-0.0121813,0.00638474,0.0448826,0.999938,-0.010849,0.000798579,-0.00217449,-0.0111099,0.0405158,0.263819,0.0846541,0.00863546,0.0191329,-0.0038546,0.0276748,0.142156
12.6401,0.999938,-0.0108615,0.000822797,-0.00218455,0.00058062,0.000955381,7.9766e-05,0.0843489,0.00875208,0.0188171,-0.00393703,0.0281495,0.04842,12.6601,1,0.00664307,-0.0109328,0.0857774,0.999938,-0.0108586,0.000827572,-0.0021842,0.139332,-0.101352,0.491877,0.0843095,0.00903357,0.0193013,-0.00394423,0.028057,0.142232
12.6601,0.999938,-0.0108638,0.000809656,-0.00217452,0.00217853,-0.000775659,0.00287609,0.0840301,0.00922511,0.01926,-0.0042603,0.0279146,0.049019,12.6801,1,0.00681975,0.00390272,0.0586613,0.999938,-0.0108529,0.00080591,-0.00216011,0.140865,0.0197743,0.340907,0.0839875,0.00950425,0.0197502,-0.00426739,0.0278222,0.142831
12.6801,0.999938,-0.0108525,0.000798699,-0.00216958,0.00324378,-0.00277305,0.00114503,0.0839682,0.00932884,0.0193793,-0.00446872,0.0279183,0.0491525,12.7001,1,0.00453953,-0.00326031,0.0650424,0.999939,-0.0108363,0.000784861,-0.00216372,0.12259,-0.038025,0.376161,0.0839235,0.00960802,0.0198709,-0.00447572,0.0278259,0.142965
12.7001,0.999939,-0.0108429,0.000801946,-0.00216474,-0.0015499,-0.000243047,0.00101188,0.0837797,0.00965381,0.019797,-0.00479311,0.0276626,0.0495351,12.7201,1,-0.0344039,-0.00556264,0.126296,0.999938,-0.0108506,0.000800802,-0.00215966,-0.189933,-0.0624098,0.718743,0.0837317,0.00993044,0.0202923,-0.00480013,0.0275704,0.143347
12.7201,0.999938,-0.0108614,0.000780699,-0.00216138,0.000178273,0.00175478,0.000612443,0.083415,0.00994038,0.0198133,-0.00576701,0.0280377,0.0498993,12.7401,1,0.0336691,0.0338735,0.0907995,0.999938,-0.0108605,0.000789503,-0.00215841,0.354616,0.257451,0.522693,0.0833573,0.0102208,0.0203123,-0.00577385,0.0279453,0.143711
12.7401,0.999938,-0.0108762,0.000793894,-0.00214242,-0.00182197,-0.00157459,0.00047928,0.0830708,0.010262,0.0200154,-0.00600931,0.0287781,0.0500256,12.7601,1,-0.0291459,-0.00764474,0.0234004,0.999938,-0.0108853,0.000786067,-0.00213993,-0.146224,-0.0700362,0.142428,0.0830107,0.0105498,0.0205157,-0.00601626,0.0286855,0.143838
12.7601,0.999938,-0.0108858,0.000792434,-0.0021353,-0.00182248,-0.000376197,0.00167855,0.0830048,0.0103269,0.0200744,-0.00612705,0.028757,0.0501127,12.7801,1,-0.00170083,0.016111,0.0945072,0.999938,-0.0108949,0.000790664,-0.00212688,0.0722049,0.11431,0.542085,0.0829435,0.0106144,0.0205755,-0.00613399,0.0286643,0.143925
12.7801,0.999938,-0.0108919,0.000789778,-0.00214689,-0.00115668,0.00175434,-5.25079e-05,0.0827319,0.0106207,0.0204197,-0.00677301,0.0286355,0.050509,12.8001,1,0.0351335,0.0322934,0.0808004,0.999938,-0.0108976,0.000798559,-0.00214724,0.366736,0.245604,0.466549,0.0826642,0.0109071,0.0209248,-0.00677993,0.0285428,0.144321
12.8001,0.999937,-0.0110441,0.000778228,-0.002132,0.00390064,-0.000375973,-0.00111775,0.0822678,0.0109016,0.0202867,-0.00811945,0.0315703,0.0507385,12.8201,1,0.0161217,0.00906583,-0.0185338,0.999937,-0.0110246,0.000776245,-0.00213758,0.217248,0.0682108,-0.0912166,0.0821866,0.0112173,0.0207941,-0.00812627,0.0314763,0.144551
12.8201,0.999937,-0.0110384,0.00077774,-0.00212965,0.00203643,-0.000109661,0.00048017,0.0821903,0.010971,0.0203033,-0.00795245,0.031207,0.0507093,12.8401,1,-0.0311323,-0.0255819,0.0384468,0.999937,-0.0110283,0.000777196,-0.00212725,-0.160675,-0.21478,0.225479,0.0821107,0.0112831,0.0208104,-0.00795927,0.0311131,0.144522
12.8401,0.999937,-0.0110179,0.000773726,-0.00210791,0.00336802,-0.0025065,0.00181174,0.0820399,0.0111084,0.0203737,-0.00792744,0.0297166,0.0510492,12.8601,1,0.00532402,0.00309851,0.105425,0.999937,-0.0110011,0.000761258,-0.00209872,0.129535,0.00942867,0.602293,0.0819606,0.0114056,0.0208842,-0.00793422,0.0296229,0.144861
12.8601,0.999937,-0.0110442,0.000786195,-0.00210022,0.000838013,0.00162139,-0.00231616,0.0816715,0.011374,0.0205832,-0.00811283,0.0274036,0.0509337,12.8801,1,-0.00843563,-0.0106448,0.0169401,0.999937,-0.01104,0.000794165,-0.0021119,0.0209244,-0.0930791,0.105922,0.0815904,0.011648,0.0210925,-0.00811972,0.0273096,0.144746
12.8801,0.999936,-0.0110579,0.000771541,-0.00210421,0.000169677,-0.00184043,0.000746518,0.0812875,0.0114479,0.0204008,-0.00855119,0.0275845,0.0508907,12.9001,1,0.0231478,0.0253125,0.0399246,0.999936,-0.0110571,0.000762379,-0.00210038,0.272839,0.193181,0.236998,0.081202,0.0117237,0.0209097,-0.00855795,0.0274904,0.144703
12.9001,0.999936,-0.0110625,0.000775096,-0.00209743,0.000166912,0.000689092,0.000213312,0.0811423,0.0114734,0.0203633,-0.00906621,0.0278841,0.0512097,12.9201,1,-0.046066,0.0198583,0.032856,0.999936,-0.0110616,0.000778552,-0.0020964,-0.280701,0.148986,0.196736,0.0810517,0.0117522,0.0208754,-0.009073,0.02779,0.145022
12.9201,0.999936,-0.0110594,0.000789344,-0.00209795,0.00149849,0.00361857,-0.000186162,0.0810672,0.0114944,0.0203645,-0.00927552,0.0279917,0.0512915,12.9401,1,-0.0232966,-0.00850683,0.0683128,0.999936,-0.0110518,0.000807409,-0.00209908,-0.0984084,-0.0807834,0.393615,0.0809745,0.0117743,0.0208775,-0.00928244,0.0278976,0.145104
12.9401,0.999936,-0.0110509,0.000776839,-0.00211345,0.00162934,-0.000509236,-0.00111823,0.0806793,0.0115112,0.020116,-0.00971623,0.0274277,0.0513603,12.9601,1,-0.00456339,-0.00733785,0.0895338,0.999936,-0.0110427,0.000774214,-0.00211902,0.0511114,-0.0728812,0.512671,0.0805821,0.0117855,0.0206296,-0.00972304,0.0273337,0.145173
12.9601,0.999937,-0.0110211,0.000808447,-0.00213689,0.00282775,-0.000242918,-0.000186131,0.0802876,0.0115129,0.0199131,-0.00987915,0.0269439,0.051797,12.9801,1,0.0321426,-0.00328403,0.0946877,0.999937,-0.011007,0.000807192,-0.00213782,0.344295,-0.0405047,0.542067,0.0801888,0.0117823,0.0204311,-0.00988623,0.0268501,0.145609
12.9801,0.999937,-0.0110115,0.000812571,-0.00213786,0.00309407,0.00108866,-0.000319287,0.0802103,0.0115256,0.0199149,-0.00999724,0.0267738,0.0521566,13.0001,1,0.00707541,-0.00451814,0.0563458,0.999937,-0.010996,0.000817963,-0.00213953,0.14426,-0.0474754,0.327223,0.0801103,0.0117934,0.0204365,-0.0100044,0.0266801,0.145969
13.0001,0.999937,-0.011024,0.000831015,-0.00213502,-0.000769767,0.00268648,0.00154494,0.0800566,0.0114596,0.019698,-0.0102442,0.0264144,0.0521313,13.0201,1,-0.00710081,-0.0039482,0.0795255,0.999937,-0.0110278,0.00084454,-0.00212744,0.0306455,-0.0453452,0.456955,0.0799542,0.0117238,0.0202193,-0.0102515,0.0263206,0.145944
13.0201,0.999937,-0.0110151,0.000873147,-0.00213261,0.00135877,-0.000376358,-5.29297e-05,0.079609,0.0112392,0.0190367,-0.0106586,0.0263882,0.0518971,13.0401,1,-0.0426752,-0.00610103,0.00577697,0.999937,-0.0110083,0.000871248,-0.00213286,-0.253279,-0.0570209,0.0436953,0.0795025,0.0115031,0.0195557,-0.0106662,0.0262945,0.145709
13.0401,0.999937,-0.0110135,0.0008959,-0.002124,0.000826142,-0.000243198,0.00127865,0.0793158,0.0111042,0.0186348,-0.0111266,0.0263624,0.0522309,13.0601,1,-0.0179678,-0.00160272,0.0715643,0.999937,-0.0110093,0.000894746,-0.00211759,-0.0563519,-0.0265792,0.412407,0.0792046,0.0113678,0.0191571,-0.0111344,0.0262687,0.146043
13.0601,0.999937,-0.0110108,0.000896181,-0.00210943,0.00149022,0.000155485,0.0035419,0.0792459,0.0110673,0.01855,-0.0114352,0.026292,0.0524902,13.0801,1,-0.0229024,0.0156704,0.0760935,0.999937,-0.0110034,0.000897138,-0.00209174,-0.0962202,0.11112,0.438722,0.0791316,0.0113302,0.019075,-0.011443,0.0261983,0.146302
13.0801,0.999937,-0.0110124,0.000894867,-0.00209592,0.000424973,-0.000243985,0.00327558,0.0791739,0.0110363,0.01848,-0.0115907,0.0264066,0.0524496,13.1001,1,0.0340777,-0.0592197,0.0323064,0.999937,-0.0110103,0.000893823,-0.00207953,0.361213,-0.483141,0.189127,0.079058,0.0113004,0.0190045,-0.0115985,0.0263129,0.146262
13.1001,0.999937,-0.0110185,0.000894677,-0.00208452,-0.00024082,0.00148707,-0.000319685,0.0788164,0.0109496,0.0183291,-0.0115509,0.0259296,0.0525393,13.1201,1,-0.00752028,0.00116165,0.0126041,0.999937,-0.0110197,0.000902097,-0.00208619,0.0278707,0.000899511,0.0822843,0.0787009,0.0112089,0.0188545,-0.0115587,0.0258359,0.146351
13.1201,0.999937,-0.0110103,0.000912073,-0.00206513,0.000691285,-0.00197504,0.00101189,0.0785322,0.0109593,0.0184452,-0.011823,0.0254279,0.0532474,13.1401,1,-0.0343913,0.00467687,0.0655029,0.999937,-0.0110068,0.000902247,-0.00205996,-0.187828,0.0237983,0.378439,0.078414,0.0112136,0.0189777,-0.011831,0.0253343,0.14706
13.1401,0.999937,-0.0110137,0.000901184,-0.00205588,-0.000240826,-0.00264082,0.00221032,0.0784587,0.0109695,0.0185058,-0.0119691,0.0252245,0.0535528,13.1601,1,-0.0341313,0.0168106,0.0511683,0.999937,-0.011015,0.000888104,-0.00204468,-0.185748,0.122212,0.298879,0.078339,0.0112217,0.0190413,-0.011977,0.0251308,0.147365
13.1601,0.999937,-0.0110146,0.000908238,-0.00205047,0.00122391,0.00135392,-0.00138495,0.0782335,0.0110181,0.0187536,-0.0122738,0.0249461,0.0534791,13.1801,1,0.0177617,0.00927529,0.131256,0.999937,-0.0110085,0.000914919,-0.00205747,0.228315,0.0557216,0.747029,0.0781107,0.0112675,0.0192884,-0.0122817,0.0248524,0.147291
13.1801,0.999937,-0.0110169,0.000893141,-0.0020316,0.000691278,-0.00104293,0.0010119,0.0780022,0.0111002,0.0190981,-0.0125123,0.0245941,0.0537514,13.2001,1,-0.0471544,0.0146299,0.0340322,0.999937,-0.0110134,0.000887975,-0.00202649,-0.289716,0.106134,0.202591,0.0778771,0.0113461,0.0196356,-0.0125201,0.0245003,0.147564
13.2001,0.999937,-0.0110056,0.000898089,-0.00202398,0.00122109,-0.000510845,0.000745592,0.0776444,0.0110049,0.0191574,-0.0134543,0.0244806,0.0539681,13.2201,1,-0.020584,-0.0163973,0.0624341,0.999937,-0.0109995,0.000895564,-0.00202023,-0.0770026,-0.144169,0.359803,0.0775098,0.0112497,0.0196971,-0.0134622,0.024387,0.14778
13.2201,0.999937,-0.0110017,0.000895654,-0.0020271,0.000821616,0.00201916,-0.000985461,0.0774961,0.0109973,0.0192634,-0.0134155,0.0240871,0.0537367,13.2401,1,0.028874,-0.0231733,0.0780618,0.999937,-0.0109976,0.000905686,-0.00203214,0.318478,-0.198916,0.447145,0.0773619,0.0112381,0.0198008,-0.0134234,0.0239935,0.147549
13.2401,0.999937,-0.0109795,0.000899205,-0.00203353,0.00321521,-0.000379565,-0.00151839,0.0773661,0.0109549,0.0193398,-0.0136004,0.0237391,0.0537707,13.2601,1,-0.00463614,-0.0370622,-0.0110012,0.999937,-0.0109635,0.000897191,-0.00204112,0.0513648,-0.302776,-0.0525261,0.0772301,0.0111923,0.0198775,-0.0136082,0.0236457,0.147583
13.2601,0.999935,-0.0111405,0.000916969,-0.00208205,0.000685201,0.00308253,-0.00218417,0.0770191,0.0109552,0.0197619,-0.0141442,0.0269935,0.0537971,13.2801,1,0.0156653,0.0139234,0.00052798,0.999935,-0.011137,0.000932252,-0.00209314,0.214183,0.10426,0.0155625,0.0768777,0.0112252,0.0202999,-0.0141522,0.0268987,0.147609
13.2801,0.999936,-0.0111119,0.000908208,-0.00208139,0.00148145,0.00108454,-0.000319946,0.076782,0.0108778,0.0197042,-0.014381,0.0255433,0.053946,13.3001,1,-0.00434396,0.0146807,0.0375785,0.999936,-0.0111045,0.000913597,-0.00208306,0.053555,0.106766,0.222964,0.0766382,0.0111333,0.0202436,-0.0143889,0.0254487,0.147758
13.3001,0.999936,-0.0111106,0.000909975,-0.00207597,0.00107986,0.000684455,0.00127797,0.0767325,0.0108107,0.0195948,-0.0144372,0.0247425,0.0538404,13.3201,1,-0.0161781,0.0329151,0.00537843,0.999936,-0.0111052,0.000913456,-0.00206963,-0.0411785,0.255282,0.0437002,0.0765882,0.0110581,0.0201332,-0.0144451,0.0246479,0.147653
13.3201,0.999936,-0.0111133,0.000867603,-0.00206281,1.29001e-05,-0.00437609,7.95506e-05,0.0766085,0.010494,0.019055,-0.0147716,0.0223547,0.0533841,13.3401,1,0.0138818,0.011213,0.0139528,0.999936,-0.0111133,0.000845728,-0.00206217,0.199649,0.081748,0.0904447,0.0764607,0.0107175,0.0195888,-0.0147792,0.0222601,0.147196
13.3401,0.999936,-0.0111249,0.00085007,-0.00202675,0.000811847,0.000417599,0.00167745,0.0763859,0.010036,0.0184527,-0.0142752,0.0221106,0.0531645,13.3601,1,0.00334784,0.0271291,0.0490026,0.999936,-0.0111208,0.000852243,-0.00201839,0.114867,0.205922,0.287435,0.0762432,0.0102571,0.0189844,-0.0142827,0.022016,0.146977
13.3601,0.999935,-0.0111653,0.00086516,-0.0020194,-0.00038658,-0.00091398,-0.0007194,0.0761379,0.00975292,0.0182257,-0.0148099,0.0228298,0.0537803,13.3801,1,0.027284,-0.0137629,0.033945,0.999935,-0.0111672,0.000860554,-0.00202295,0.307475,-0.119602,0.200648,0.0759898,0.00998122,0.0187635,-0.0148174,0.0227348,0.147593
13.3801,0.999935,-0.0111625,0.000854827,-0.00200482,0.00134492,-0.00237891,0.00354161,0.0760833,0.00971512,0.018222,-0.014881,0.0229498,0.053619,13.4001,1,-0.00529863,0.0130738,0.0064296,0.999935,-0.0111558,0.000843118,-0.00198699,0.0466496,0.0970868,0.048021,0.0759345,0.00994462,0.0187582,-0.0148884,0.0228548,0.147431
13.4001,0.999935,-0.0111602,0.00085519,-0.00198823,0.00121176,0.000284249,0.00407424,0.0760382,0.00966013,0.0181967,-0.014988,0.0227769,0.0534667,13.4201,1,-0.0201798,-0.000306932,0.0434062,0.999936,-0.0111541,0.000856826,-0.00196788,-0.0725404,-0.0134853,0.254064,0.0758883,0.0098879,0.0187314,-0.0149955,0.0226819,0.147279
13.4201,0.999935,-0.0111612,0.000848438,-0.00198983,-0.000388502,-0.00131486,-0.000186855,0.0758429,0.00948415,0.0182156,-0.0154114,0.0222189,0.0535089,13.4401,1,-0.0205663,0.0326171,0.0376601,0.999935,-0.0111632,0.000841857,-0.00199069,-0.0761349,0.250452,0.223951,0.0756888,0.00970634,0.0187507,-0.0154188,0.0221239,0.147321
13.4401,0.999935,-0.0111764,0.000851554,-0.00200551,0.00120939,0.00334568,-0.00391526,0.075625,0.00935043,0.0184292,-0.0151578,0.0207772,0.0536542,13.4601,1,-0.00430858,0.00325682,0.0165534,0.999935,-0.0111703,0.000868051,-0.00202528,0.0547662,0.0176922,0.104105,0.0754734,0.0095582,0.0189657,-0.0151652,0.0206821,0.147466
13.4601,0.999935,-0.0111753,0.000842058,-0.00201596,0.00080992,-0.000382755,-0.000719473,0.0755132,0.0092987,0.0186045,-0.0150974,0.0203829,0.0539682,13.4801,1,-0.0240714,-0.00945754,0.0518675,0.999935,-0.0111712,0.000840096,-0.00201954,-0.103504,-0.0874059,0.301004,0.0753623,0.00950253,0.0191442,-0.0151047,0.0202878,0.14778
13.4801,0.999935,-0.0111716,0.000849165,-0.00201227,0.00147571,0.00201409,0.000878422,0.0754563,0.0092776,0.018708,-0.0151892,0.0202341,0.0539179,13.5001,1,0.0218163,0.0148696,0.0582517,0.999935,-0.0111642,0.000859269,-0.002008,0.263074,0.107315,0.338468,0.0753044,0.00947994,0.0192472,-0.0151966,0.020139,0.14773
13.5001,0.999935,-0.0111636,0.000845456,-0.00199568,0.00174202,0.000549352,0.00194369,0.0753393,0.00924801,0.0189464,-0.0151297,0.0203257,0.0539502,13.5201,1,-0.01667,-0.00644019,-0.0604112,0.999935,-0.0111548,0.000848294,-0.001986,-0.0437091,-0.0531393,-0.327609,0.075188,0.00945127,0.0194859,-0.0151371,0.0202308,0.147762
13.5201,0.999935,-0.011162,0.000864978,-0.0019819,-0.00172273,0.000681437,0.00167737,0.0752217,0.00907118,0.0189505,-0.0154155,0.0203781,0.0537882,13.5401,1,0.0170853,-0.000844594,0.0242865,0.999935,-0.0111706,0.000868495,-0.00197354,0.225776,-0.0155709,0.147119,0.0750675,0.00927496,0.0194884,-0.0154231,0.0202831,0.1476
13.5401,0.999935,-0.0111654,0.000844914,-0.00199904,0.00120675,-0.00065014,-0.00378211,0.0749961,0.00888073,0.0191994,-0.0150683,0.0204396,0.0536232,13.5601,1,0.0121866,-0.0108232,0.0474627,0.999935,-0.0111593,0.00084144,-0.00201792,0.186549,-0.0973758,0.276335,0.0748454,0.00908513,0.0197356,-0.0150757,0.0203446,0.147435
13.5601,0.999935,-0.0111667,0.000839809,-0.00201121,0.000940436,0.000148803,-0.00205106,0.0749024,0.00883801,0.0193728,-0.0151404,0.0203857,0.0531993,13.5801,1,0.0363439,-0.00132849,0.00552616,0.999935,-0.011162,0.000840429,-0.00202148,0.37999,-0.0172501,0.0422875,0.074751,0.00904187,0.0199048,-0.0151477,0.0202907,0.147012
13.5801,0.999935,-0.0111537,0.000855436,-0.00201366,0.00373642,0.00414378,-0.000587639,0.0748538,0.0088236,0.0194735,-0.015057,0.0204854,0.0532998,13.6001,1,0.00901479,-0.0600582,0.00278777,0.999936,-0.0111349,0.000876083,-0.00201685,0.162126,-0.487369,0.0231581,0.0747032,0.00902846,0.0200065,-0.0150644,0.0203905,0.147112
13.6001,0.999936,-0.0111428,0.000875166,-0.00200603,0.0022696,-0.000118727,-0.00125345,0.0746778,0.00868617,0.0198246,-0.015034,0.0203286,0.0531218,13.6201,1,-0.0154064,0.0254603,0.00652147,0.999936,-0.0111314,0.00087448,-0.0020123,-0.034597,0.195843,0.0492597,0.0745275,0.00888946,0.0203558,-0.0150417,0.0202338,0.146934
