t,cur_e0, cur_e1, cur_e2, cur_e3,cur_wx, cur_wy, cur_wz,cur_x, cur_y, cur_z,cur_vx, cur_vy, cur_vz,t_pred,input_1, input_2, input_3, input_4,pred_e0, pred_e1, pred_e2, pred_e3,pred_wx, pred_wy, pred_wz,pred_x, pred_y, pred_z,pred_vx, pred_vy, pred_vz
11.4201,0.999842,-0.0177427,0.000799392,-0.000755992,0.0412132,-0.0065992,-0.000375526,0.0872348,0.284012,-1.02099,-0.0109075,0.016247,-0.0599228,11.4401,28.0542,-0.0185652,-0.0235516,0.0331401,0.999846,-0.0175366,0.000766212,-0.000757449,-0.169208,-4.98984,6.69161,0.0871257,0.284175,-1.02159,-0.0111015,0.0120116,-0.0811607
11.4401,0.999855,-0.0170265,0.000563734,-0.000741352,0.0107177,-0.0108614,0.000290253,0.0868946,0.284858,-1.02668,-0.010114,0.0340309,-0.0576099,11.4601,26.6036,-0.0252164,-0.0116111,-0.0132126,0.999856,-0.0169729,0.000509419,-0.000739007,-1.63565,-2.39337,-2.53627,0.0867935,0.285199,-1.02726,-0.0102445,0.0301765,-0.0726847
11.4601,0.999855,-0.0169972,0.000486506,-0.000733392,0.00113029,-0.0107283,0.00135554,0.0868024,0.285312,-1.0282,-0.00952028,0.0401652,-0.0572733,11.4801,23.0056,-0.0481682,-0.0119716,0.00381708,0.999855,-0.0169916,0.000432984,-0.000725706,-6.23564,-2.5113,0.864579,0.0867072,0.285714,-1.02878,-0.00961796,0.0368378,-0.0570462
11.4801,0.999855,-0.0170062,0.000442966,-0.000739438,-0.00193237,-0.0107283,-0.00170707,0.0867579,0.285579,-1.02895,-0.00923572,0.0434498,-0.056869,11.5001,16.6312,-0.0274637,0.00993106,0.0102918,0.999855,-0.0170159,0.000389194,-0.000747055,-2.09473,1.85828,2.23728,0.0866655,0.286014,-1.02952,-0.00930019,0.0410431,-0.0295327
11.5001,0.999854,-0.0170848,0.000395748,-0.00076177,-0.0112534,-0.00340456,-0.00357135,0.0866789,0.286189,-1.0304,-0.0077947,0.0491138,-0.0566475,11.5201,23.5147,-0.0267614,-0.00939788,-0.00643139,0.999853,-0.0171411,0.000378466,-0.000779311,-1.93403,-1.94054,-1.16799,0.0866009,0.28668,-1.03097,-0.00787649,0.0456953,-0.0585849
11.5201,0.999845,-0.0176021,0.000429988,-0.000770534,-0.0370861,0.0024543,0.000689874,0.0866074,0.288083,-1.03387,-0.00229147,0.0606004,-0.0551105,11.5401,21.7958,-0.0362656,0.0170669,-0.00544459,0.999841,-0.0177875,0.000442461,-0.000767221,-3.73662,3.34045,-0.877702,0.0865844,0.288689,-1.03442,-0.00237374,0.0573359,-0.0497344
11.5401,0.99983,-0.0184044,0.000418217,-0.000774374,-0.0406833,0.000721594,-0.00117433,0.086766,0.290274,-1.03739,-0.000332945,0.0666345,-0.0534982,11.5601,23.7548,-0.0504619,-0.000119399,0.0179765,0.999826,-0.0186078,0.000421874,-0.000780226,-6.41654,-0.18149,3.74487,0.0867627,0.29094,-1.03792,-0.000420362,0.0629144,-0.0564473
11.5601,0.999827,-0.0185716,0.000440777,-0.000771791,-0.0414822,0.00578156,0.000689745,0.0868134,0.290721,-1.0381,0.000146643,0.0668427,-0.0532733,11.5801,23.3901,-0.0383058,0.0153906,0.0258579,0.999823,-0.018779,0.000469904,-0.000768788,-3.95458,2.8875,5.37881,0.0868149,0.29139,-1.03863,5.60617e-05,0.0631465,-0.0546703
11.5801,0.99982,-0.0189357,0.000526734,-0.000780156,-0.0460096,0.0115073,-0.00184012,0.0869201,0.291613,-1.03948,0.00155489,0.0654977,-0.0526822,11.6001,22.0592,-0.0502653,0.00498993,0.00238391,0.999816,-0.0191656,0.000584265,-0.000790324,-6.26999,0.875608,0.646302,0.0869356,0.292268,-1.04001,0.00145325,0.0619434,-0.0484175
11.6001,0.999804,-0.0197546,0.000785714,-0.000797936,-0.0325636,0.00857575,-0.00184,0.0874289,0.293466,-1.04341,0.00471613,0.0573368,-0.0509049,11.6201,24.833,-0.02904,-0.0199311,-0.00740274,0.999801,-0.0199174,0.000828533,-0.000807854,-1.85416,-4.11794,-1.40401,0.0874761,0.29404,-1.04391,0.00454677,0.0531627,-0.058428
11.6201,0.999797,-0.0201317,0.000858377,-0.000771033,-0.0181831,0.004447,0.00215466,0.0878772,0.294623,-1.04655,0.00279842,0.0457558,-0.0496058,11.6401,22.7905,-0.0389217,0.0118919,-0.00900884,0.999795,-0.0202226,0.000880894,-0.000760632,-3.7602,2.23653,-1.60603,0.0879052,0.295081,-1.04704,0.00262895,0.0418519,-0.0484415
11.6401,0.999795,-0.0201852,0.000899962,-0.000774126,-0.0129899,0.0107055,-0.000641695,0.0879739,0.294853,-1.04731,0.00207155,0.0424544,-0.0491583,11.6601,25.744,-0.0381384,0.0130957,0.0155605,0.999794,-0.0202501,0.000953464,-0.000778356,-3.59768,2.36992,3.31226,0.0879946,0.295278,-1.04781,0.00187099,0.038033,-0.0605513
11.6601,0.999794,-0.0202459,0.00107315,-0.000785016,-0.000339941,0.0133686,-0.00223951,0.0882381,0.295399,-1.04953,0.00160868,0.03253,-0.0475676,11.6801,24.8021,-0.0384163,0.0230995,-0.0154838,0.999794,-0.0202476,0.00113976,-0.000797563,-3.63734,4.46102,-2.85387,0.0882542,0.295724,-1.05001,0.00137885,0.0282575,-0.0549554
11.6801,0.999799,-0.0200206,0.00120404,-0.00079044,0.0221638,0.00378127,0.000157336,0.0886318,0.295823,-1.05296,0.00075256,0.0164639,-0.0451763,11.7001,22.793,-0.0501383,0.00676876,0.00177568,0.999801,-0.0199098,0.00122287,-0.000790166,-6.02817,1.09768,0.528151,0.0886393,0.295988,-1.05341,0.000515974,0.0125812,-0.0440235
11.7001,0.999808,-0.0195427,0.00118045,-0.000795629,0.0342812,-0.000879315,-0.000907889,0.0888368,0.295759,-1.05547,-0.00315977,0.0050416,-0.0430276,11.7201,24.1871,-0.0271241,-0.00923676,-0.0296493,0.999811,-0.0193714,0.00117583,-0.000800284,-1.51009,-1.97147,-5.81213,0.0888052,0.29581,-1.0559,-0.00340592,0.00101973,-0.0478063
11.7201,0.999811,-0.0194095,0.0011737,-0.000795343,0.0336154,-0.00141194,2.42014e-05,0.0888632,0.295693,-1.05606,-0.00420362,0.00267836,-0.0424129,11.7401,23.1309,-0.0472545,0.00840652,0.028901,0.999814,-0.0192414,0.00116651,-0.000795282,-5.58143,1.32658,5.95969,0.0888212,0.29572,-1.05649,-0.00443767,-0.00114165,-0.0427013
11.7401,0.999816,-0.0191023,0.00119217,-0.00079759,0.0404065,0.00351485,0.000823084,0.0888948,0.29552,-1.05722,-0.00514223,-0.000516693,-0.0416074,11.7601,23.2318,-0.0128619,-0.00419253,-0.0299699,0.99982,-0.0189003,0.00120966,-0.000794052,1.25431,-0.964296,-5.85248,0.0888434,0.295515,-1.05764,-0.00538091,-0.00429267,-0.042327
11.7601,0.999834,-0.0181926,0.0011393,-0.000795265,0.0482628,-0.00913508,-0.000242215,0.0889219,0.294961,-1.05993,-0.00630963,-0.00424105,-0.0397223,11.7801,25.6653,-0.0359824,-0.0116824,-0.0139941,0.999838,-0.0179514,0.00109342,-0.00079592,-3.55467,-2.51873,-2.69002,0.0888588,0.294919,-1.06033,-0.0065616,-0.00821397,-0.0507975
11.7801,0.999845,-0.017567,0.000960125,-0.000785153,0.0361466,-0.0117996,0.00148905,0.0889165,0.294586,-1.0622,-0.00914889,-0.0015108,-0.0382296,11.8001,24.585,-0.0339021,-0.000748278,-0.00721592,0.999848,-0.0173863,0.000901125,-0.000776846,-3.26658,-0.321599,-1.29509,0.088825,0.294571,-1.06259,-0.00935264,-0.00518569,-0.0447156
11.8001,0.999847,-0.0174255,0.000931138,-0.000782317,0.0354808,-0.00700589,0.00055709,0.0889037,0.294522,-1.06277,-0.00957404,0.000229974,-0.0380304,11.8201,24.244,-0.0262772,0.00219999,-0.0321453,0.999851,-0.0172482,0.000896024,-0.000779087,-1.76691,0.361649,-6.26887,0.088808,0.294524,-1.06315,-0.00976895,-0.00336477,-0.043067
11.8201,0.999854,-0.0170733,0.000900108,-0.000787545,0.0284234,-0.00381009,-0.00130735,0.0888493,0.294423,-1.0644,-0.00906176,0.00594475,-0.0373376,11.8401,24.1306,-0.0223183,0.00412487,-0.0214123,0.999856,-0.0169312,0.000880837,-0.000793883,-1.04682,0.714458,-4.11427,0.0887587,0.294482,-1.06478,-0.00924935,0.00243913,-0.0418945
11.8401,0.999859,-0.0167606,0.000736834,-0.000792107,0.00325657,-0.00940277,-0.000108931,0.0888207,0.294668,-1.06706,-0.00787959,0.017623,-0.0366466,11.8601,24.1603,-0.0470273,-0.00290218,-0.0171633,0.999859,-0.0167443,0.000689805,-0.000791876,-6.05324,-0.677616,-3.29043,0.0887419,0.294844,-1.06743,-0.00803381,0.0141773,-0.0413318
11.8601,0.999857,-0.0168646,0.000613419,-0.000778578,-0.0119197,-0.00368,0.00135597,0.0889183,0.295417,-1.06954,-0.00750044,0.0293524,-0.0363067,11.8801,20.0683,-0.0252713,0.01871,0.0140579,0.999856,-0.0169242,0.000595182,-0.000771452,-1.68726,3.56745,3.02687,0.0888433,0.29571,-1.06991,-0.00760744,0.0264725,-0.0235885
11.8801,0.999856,-0.0169152,0.000602972,-0.000775776,-0.0128518,-0.00234842,0.000557122,0.088952,0.295673,-1.07019,-0.00687495,0.0320031,-0.0362048,11.9001,20.6133,-0.0333625,-0.0130831,-0.025466,0.999855,-0.0169794,0.000591329,-0.000772754,-3.28668,-2.65584,-4.98562,0.0888833,0.295993,-1.07055,-0.00698302,0.0290361,-0.0258045
11.9001,0.999854,-0.0170397,0.000601576,-0.000756119,-0.0152486,0.000714193,0.00268762,0.0890269,0.296241,-1.07144,-0.00556375,0.0361932,-0.0361783,11.9201,22.88,-0.0536655,0.00465335,0.0098587,0.999853,-0.017116,0.000605433,-0.000742697,-7.3306,0.768524,2.13206,0.0889713,0.296603,-1.0718,-0.00568338,0.0328757,-0.0354171
11.9201,0.999844,-0.0176431,0.000587538,-0.000735186,-0.0398829,-0.00221529,0.000823416,0.0892748,0.297895,-1.07441,-0.00266859,0.0436678,-0.0360655,11.9401,25.2947,-0.0269411,0.00567985,0.00631398,0.99984,-0.0178425,0.000576683,-0.000730757,-1.86173,0.992062,1.42649,0.0892481,0.298332,-1.07477,-0.00279785,0.0398704,-0.0455691
11.9401,0.999833,-0.0182561,0.000617268,-0.000726053,-0.0354877,0.00697159,0.00428555,0.0895396,0.299435,-1.07694,-0.00227682,0.04652,-0.0354207,11.9601,22.1387,-0.0367736,0.00766717,-0.00895688,0.99983,-0.0184335,0.00065264,-0.000705156,-3.70501,1.43711,-1.62244,0.0895168,0.2999,-1.07729,-0.0023956,0.043081,-0.0314986
11.9601,0.99983,-0.0184086,0.000654343,-0.000723473,-0.0384171,0.0095015,0.000690356,0.0896085,0.299829,-1.07757,-0.00173203,0.0461372,-0.0353784,11.9801,25.6288,-0.0572012,-0.0220688,0.0491247,0.999826,-0.0186006,0.000702045,-0.00072077,-7.77121,-4.733,9.87921,0.0895912,0.30029,-1.07792,-0.00187764,0.0421228,-0.0462965
11.9801,0.999819,-0.0189773,0.000746734,-0.000720189,-0.0329576,0.00524061,-0.000508075,0.0899113,0.30133,-1.07999,0.000199491,0.0412188,-0.0346927,12.0001,21.1126,-0.0437326,0.0042212,0.0058101,0.999816,-0.019142,0.000773003,-0.000723103,-4.95469,0.666417,1.31531,0.0899133,0.301742,-1.08034,6.28856e-05,0.0378097,-0.0264022
12.0001,0.999808,-0.0195546,0.000851949,-0.000721776,-0.0156471,0.00577311,-0.00157336,0.0903377,0.303143,-1.08331,-0.000439468,0.0284388,-0.033051,12.0201,19.728,-0.0253758,0.0121285,0.0183609,0.999807,-0.0196328,0.000880712,-0.000730139,-1.17035,2.17941,3.85891,0.0903333,0.303428,-1.08364,-0.000584851,0.0251563,-0.0188693
12.0201,0.999806,-0.0196492,0.000903603,-0.000716185,-0.00352971,0.00550684,0.00122296,0.0905065,0.303787,-1.08482,-0.000988062,0.0202481,-0.0318689,12.0401,23.3387,-0.0361982,-0.000151564,0.00792537,0.999806,-0.0196668,0.000931265,-0.000710597,-3.31251,-0.247323,1.72084,0.0904966,0.303989,-1.08514,-0.0011703,0.0163461,-0.0330394
12.0401,0.999806,-0.019658,0.000928247,-0.000708824,-0.00246447,0.00630576,0.00188878,0.0905584,0.303956,-1.08531,-0.0011409,0.0174061,-0.0315883,12.0601,26.1509,-0.0356684,-0.0153705,-0.0103532,0.999806,-0.0196703,0.000959964,-0.00069999,-3.19976,-3.22346,-1.99556,0.090547,0.30413,-1.08562,-0.00135055,0.013032,-0.0447162
12.0601,0.999809,-0.019518,0.00100487,-0.000716951,0.0165762,0.00337547,-0.000774447,0.0907924,0.304341,-1.08768,-0.00175985,0.00608236,-0.0307141,12.0801,26.0305,-0.0307676,0.0096346,0.0172404,0.99981,-0.0194351,0.00102161,-0.000721235,-2.25621,1.6539,3.62221,0.0907748,0.304402,-1.08799,-0.00198552,0.00175941,-0.0433309
12.0801,0.999819,-0.0189897,0.000937895,-0.000714499,0.0309573,-0.00141825,0.000690431,0.0909837,0.304346,-1.09039,-0.00455878,-0.00552537,-0.0293724,12.1001,21.4309,-0.035429,0.00877529,0.0489332,0.999822,-0.018835,0.00093076,-0.000711058,-3.30408,1.37629,9.95443,0.0909381,0.304291,-1.09069,-0.00473228,-0.00898817,-0.0224354
12.1001,0.999824,-0.0187219,0.000947658,-0.000704216,0.0330878,0.00111186,0.000690325,0.091014,0.30424,-1.0914,-0.00550496,-0.00815983,-0.0290889,12.1201,20.5992,-0.031892,0.0130556,0.0231129,0.999827,-0.0185565,0.000953165,-0.000701026,-2.64234,2.33013,4.80542,0.0909589,0.304159,-1.09169,-0.00567338,-0.0114413,-0.018617
12.1201,0.999826,-0.0185961,0.000954036,-0.000706833,0.0313567,0.00177753,-0.000641224,0.0910237,0.304174,-1.09189,-0.00561635,-0.00926757,-0.0286136,12.1401,24.1076,-0.0170296,-0.00513523,-0.0124331,0.999829,-0.0184393,0.000962751,-0.000710353,0.316116,-1.17381,-2.3672,0.0909675,0.304081,-1.09218,-0.00581475,-0.0130821,-0.0330614
12.1401,0.999839,-0.0178832,0.000935192,-0.000713349,0.0333541,-0.00368192,-0.000508062,0.0910547,0.303779,-1.09419,-0.00556218,-0.0100788,-0.0271132,12.1601,20.3357,-0.0269247,-0.00718472,0.00970613,0.999842,-0.0177164,0.000916621,-0.000715715,-1.80978,-1.66228,2.05283,0.0909991,0.303678,-1.09446,-0.00572621,-0.0131732,-0.0155261
12.1601,0.99985,-0.0172968,0.000868773,-0.000703254,0.0236345,-0.000753777,-0.000108583,0.091114,0.303533,-1.097,-0.00727876,-0.00572358,-0.0266549,12.1801,24.6295,-0.0234932,0.0212362,-0.00200915,0.999852,-0.0171787,0.000864913,-0.000703834,-1.24295,4.07652,-0.191758,0.0910412,0.303475,-1.09727,-0.00746339,-0.00934853,-0.0333318
12.1801,0.999853,-0.0171374,0.000863876,-0.000683561,0.0184414,-0.00155269,0.00255459,0.0911122,0.303504,-1.09805,-0.00743415,-0.00172697,-0.0266048,12.2001,23.7525,-0.0285172,-4.65196e-05,0.0127279,0.999854,-0.0170452,0.000856269,-0.000670737,-2.27898,-0.229575,2.67681,0.0910378,0.303487,-1.09832,-0.00761112,-0.00519064,-0.0295531
12.2001,0.999854,-0.0170681,0.000849722,-0.000675114,0.017243,-0.00341693,0.00202194,0.0911101,0.303514,-1.09857,-0.00710718,0.000364489,-0.0266062,12.2201,22.3889,-0.0345036,0.0108979,0.00200635,0.999855,-0.0169819,0.000832754,-0.000664787,-3.49014,1.99783,0.567553,0.091039,0.303518,-1.09883,-0.00727126,-0.00288714,-0.0237558
12.2201,0.999856,-0.0169398,0.000745005,-0.000663393,-0.00379603,-0.00155272,0.00188878,0.091104,0.303927,-1.10146,-0.00545233,0.0133851,-0.0257665,12.2401,20.0189,-0.0299294,0.0092508,-0.0031167,0.999856,-0.0169588,0.000737415,-0.000653805,-2.5995,1.7075,-0.463709,0.0910495,0.304061,-1.10172,-0.00558115,0.0104995,-0.0128378
12.2401,0.999851,-0.017241,0.000721331,-0.00064671,-0.0207071,-0.00301748,0.000690382,0.0911442,0.304751,-1.10361,-0.00363404,0.0245208,-0.0245446,12.2601,26.5461,-0.0439576,0.0214286,0.0316248,0.999849,-0.0173445,0.000706373,-0.000642924,-5.3552,4.02611,6.52089,0.0911079,0.304996,-1.10386,-0.0037995,0.0206263,-0.0393729
12.2601,0.999847,-0.0174499,0.000726237,-0.00065527,-0.0277645,0.000444629,-0.00144005,0.0911717,0.305192,-1.10441,-0.00292306,0.0275799,-0.0244263,12.2801,22.4227,-0.0282907,0.0135923,0.00171557,0.999845,-0.0175887,0.000728426,-0.000662407,-2.17104,2.56312,0.517423,0.0911425,0.305468,-1.10466,-0.00306381,0.0242505,-0.0217173
12.2801,0.999845,-0.0175624,0.000720718,-0.000660212,-0.0281639,-0.00128635,-0.00130703,0.0911862,0.305429,-1.10481,-0.00277486,0.0287577,-0.0244067,12.3001,21.084,-0.0243138,-0.00934217,-0.0249896,0.999843,-0.0177032,0.000714266,-0.000666531,-1.34699,-1.9277,-4.90145,0.0911585,0.305717,-1.10505,-0.00290625,0.0256069,-0.016004
12.3001,0.999837,-0.0180417,0.000759288,-0.000665629,-0.0309603,0.00297463,0.000690441,0.0912613,0.306434,-1.10629,-0.00112728,0.030858,-0.0237734,12.3201,22.0253,-0.0168445,-0.0105092,-0.0235059,0.999834,-0.0181964,0.000774324,-0.000662328,0.243234,-2.17075,-4.60779,0.09125,0.306743,-1.10653,-0.00127184,0.0274767,-0.0193706
12.3201,0.999824,-0.0187429,0.000829285,-0.000686864,-0.035355,0.00510257,-0.00263843,0.0915374,0.307665,-1.1085,0.000446021,0.0289866,-0.0225454,12.3401,24.9375,-0.0393458,0.0117959,-0.013099,0.99982,-0.0189197,0.000854667,-0.000700386,-4.12212,2.23663,-2.4443,0.0915418,0.307955,-1.10872,0.000267317,0.0250095,-0.0305211
12.3401,0.999822,-0.0188497,0.000855847,-0.000691671,-0.0266997,0.00683367,-0.00117378,0.0916097,0.307892,-1.10897,0.000485972,0.0279813,-0.0223502,12.3601,23.7944,-0.0288397,-0.00584743,-0.0126768,0.999819,-0.0189832,0.000889991,-0.000698068,-1.99592,-1.29661,-2.42358,0.0916146,0.308172,-1.1092,0.000310049,0.0241649,-0.0254643
12.3601,0.99982,-0.0189506,0.000883542,-0.00069331,-0.025235,0.00709994,-0.000374679,0.0916816,0.30811,-1.10944,0.000767865,0.0265201,-0.0222567,12.3801,18.9685,-0.0158707,0.00648037,-0.0120825,0.999817,-0.0190768,0.000919087,-0.000695744,0.616957,1.16276,-2.25567,0.0916893,0.308375,-1.10967,0.000623136,0.0234615,-0.00484913
12.3801,0.99981,-0.0194666,0.00106019,-0.000692261,-0.00726052,0.00696514,0.0018889,0.0922588,0.30904,-1.11293,-0.000126531,0.0101671,-0.0204152,12.4001,25.3173,-0.0302554,0.00222512,0.00867361,0.999809,-0.0195029,0.00109521,-0.000683458,-2.16068,0.194985,1.87506,0.0922576,0.309141,-1.11313,-0.000357826,0.00597363,-0.0300002
12.4001,0.999809,-0.0194772,0.00113756,-0.000689773,0.00419108,0.00616616,0.00108996,0.0924802,0.309097,-1.11441,-0.000964072,0.00199861,-0.0200726,12.4201,18.6326,-0.0125988,0.0166687,-0.0130683,0.99981,-0.0194563,0.00116848,-0.000684949,1.37566,3.15481,-2.41316,0.0924706,0.309117,-1.11461,-0.00114656,-0.00108929,-0.00123348
12.4201,0.99981,-0.0194338,0.00114782,-0.000692785,0.0109821,0.00283725,-0.000774265,0.0925439,0.309072,-1.11489,-0.00165868,-0.00103255,-0.019738,12.4401,20.3351,-0.0438035,-0.00207153,-0.0118918,0.999811,-0.0193789,0.00116189,-0.000696994,-4.87328,-0.603595,-2.25748,0.0925273,0.309062,-1.11508,-0.00185962,-0.00439507,-0.00813829
12.4401,0.999813,-0.0192914,0.00117631,-0.000698503,0.0193711,0.00403565,-0.000507987,0.092651,0.308954,-1.1158,-0.00283865,-0.00674141,-0.019183,12.4601,23.2195,-0.0247601,-0.0025412,-0.0278391,0.999815,-0.0191946,0.00119636,-0.000701546,-1.0886,-0.639411,-5.44274,0.0926227,0.308886,-1.11599,-0.00307372,-0.0105528,-0.0198489
12.4601,0.999823,-0.0187956,0.00113175,-0.000711066,0.031089,-0.00541859,0.000290987,0.0927994,0.308311,-1.11791,-0.00646398,-0.017687,-0.018586,12.4801,23.5534,-0.0233653,-0.00205034,-0.0254527,0.999825,-0.0186402,0.00110458,-0.000709278,-0.909301,-0.543948,-4.96044,0.0927347,0.308134,-1.11809,-0.00669348,-0.0214538,-0.0206758
12.4801,0.999838,-0.0179429,0.00105908,-0.00069926,0.0394751,-0.00621887,0.000823469,0.0928294,0.306981,-1.12075,-0.009536,-0.0228772,-0.0176405,12.5001,21.9458,-0.0327284,0.00965112,-0.0292413,0.999842,-0.0177455,0.00102792,-0.000694794,-2.95483,1.81849,-5.67979,0.092734,0.306752,-1.12093,-0.00973612,-0.0262277,-0.0129001
12.5001,0.999841,-0.017785,0.00102079,-0.000695693,0.0397415,-0.00928142,0.000690373,0.0928231,0.306729,-1.12124,-0.010068,-0.023084,-0.0176982,12.5201,21.4566,-0.0113121,-0.0316102,-0.0190683,0.999845,-0.0175863,0.000974318,-0.000691619,1.30057,-6.45891,-3.78869,0.0927224,0.306498,-1.12142,-0.0102566,-0.026331,-0.0108784
12.5201,0.999844,-0.01765,0.000974929,-0.000701566,0.0340156,-0.0111457,-0.00170644,0.0928105,0.306477,-1.12172,-0.0106092,-0.023134,-0.017902,12.5401,20.2688,-0.0164067,0.00636512,-0.0195189,0.999847,-0.01748,0.000918939,-0.000709279,0.250868,1.14447,-3.74361,0.0927044,0.306246,-1.1219,-0.0107795,-0.0261781,-0.00603199
12.5401,0.999854,-0.0170505,0.00076065,-0.000691789,0.0296211,-0.00715206,0.00242147,0.0927188,0.305286,-1.12443,-0.0126405,-0.0183453,-0.0172451,12.5601,24.4481,-0.017337,0.0264972,-0.00340707,0.999857,-0.0169025,0.000724999,-0.000679186,-0.0616721,5.15578,-0.455255,0.0925924,0.305103,-1.1246,-0.0128012,-0.0218923,-0.0231523
12.5601,0.999861,-0.0166402,0.000581778,-0.000651457,0.00858216,-0.00648623,0.00148931,0.0925853,0.304275,-1.12763,-0.0108751,-0.00736716,-0.016004,12.5801,20.8031,-0.0268047,0.0084508,-0.00715024,0.999862,-0.0165973,0.000549448,-0.000643497,-2.03382,1.59389,-1.27457,0.0924766,0.304202,-1.12779,-0.01098,-0.0103128,-0.00641201
12.5801,0.999861,-0.016625,0.000529179,-0.000655626,0.00405476,-0.0128778,-0.00130707,0.0925663,0.304167,-1.12812,-0.0106143,-0.00499802,-0.015688,12.6001,21.8728,-0.0403574,-0.00125243,-0.0313781,0.999862,-0.0166047,0.000464677,-0.000661101,-4.74624,-0.257233,-6.15208,0.0924602,0.304117,-1.12828,-0.0107148,-0.00809229,-0.0106459
12.6001,0.999862,-0.0166203,0.000489934,-0.000659486,0.00139158,-0.0095489,-0.00117382,0.0925475,0.304079,-1.1286,-0.0103437,-0.00281614,-0.0155738,12.6201,21.4113,-0.00804011,-0.000883486,0.0185736,0.999862,-0.0166134,0.000442094,-0.000664564,1.71388,-0.337446,3.84236,0.0924441,0.30405,-1.12875,-0.010435,-0.00584428,-0.00856883
12.6201,0.999859,-0.0167822,0.000419253,-0.000655864,-0.0136553,-0.000360996,0.00202196,0.0924807,0.303906,-1.13083,-0.00797096,0.00764298,-0.0146102,12.6401,23.1628,-0.0494666,-0.0167948,-0.0345739,0.999858,-0.0168505,0.000417663,-0.000645697,-6.53696,-3.33277,-6.84317,0.092401,0.303982,-1.13098,-0.00805576,0.00433521,-0.0150535
12.6401,0.999853,-0.0171332,0.000442705,-0.000639568,-0.0235079,0.00176786,0.00135614,0.0925876,0.30412,-1.1329,-0.00448947,0.0147844,-0.0137229,12.6601,21.8862,-0.035003,0.00962785,0.0146975,0.999851,-0.0172507,0.000451735,-0.000632888,-3.5781,1.78192,3.09685,0.0925427,0.304268,-1.13304,-0.00457396,0.0115936,-0.00873425
12.6601,0.999851,-0.0172404,0.000449811,-0.000643071,-0.0267037,0.00203422,-0.000907497,0.0926311,0.304212,-1.13342,-0.00398139,0.0162315,-0.0134978,12.6801,21.8145,-0.0250004,0.00177688,0.0208947,0.999849,-0.0173739,0.000459988,-0.000647723,-1.55521,0.190113,4.3108,0.0925913,0.304375,-1.13356,-0.00406695,0.0130313,-0.00820353
12.6801,0.999847,-0.0174942,0.000470825,-0.000633149,-0.0338942,0.00269996,0.00175562,0.0927203,0.304425,-1.13444,-0.00363769,0.0179447,-0.0130507,12.7001,25.3153,-0.0348424,0.00732489,-0.0152852,0.999844,-0.0176636,0.000484584,-0.000624529,-3.47069,1.41967,-2.9076,0.092684,0.304605,-1.13457,-0.0037415,0.0141762,-0.0226429
12.7001,0.999834,-0.018182,0.000587561,-0.0006543,-0.032829,0.0066948,-0.000508087,0.0929398,0.305028,-1.13675,-0.00269505,0.0182591,-0.01196,12.7201,22.2418,-0.0563873,0.00405315,-0.00836863,0.999831,-0.0183461,0.00062109,-0.000657352,-7.64468,0.716057,-1.5345,0.0929128,0.305211,-1.13687,-0.00280851,0.014818,-0.00847673
12.7201,0.999826,-0.0186324,0.000672438,-0.000641277,-0.0260379,0.00389835,0.00108981,0.0931046,0.305441,-1.13839,-0.00235618,0.0133255,-0.0104639,12.7401,20.4307,-0.0245498,0.0116994,-0.00834317,0.999824,-0.0187625,0.000692112,-0.000636104,-1.18452,2.23294,-1.49981,0.0930811,0.305575,-1.1385,-0.00247516,0.0100864,0.000723893
12.7401,0.999824,-0.018734,0.000701673,-0.000646847,-0.0253721,0.00749369,-0.00130701,0.093174,0.30553,-1.13895,-0.00220198,0.0117422,-0.0099692,12.7601,21.3676,-0.0308415,0.00755886,-0.0169834,0.999822,-0.0188608,0.000739094,-0.000653993,-2.42146,1.43084,-3.24274,0.093152,0.305647,-1.13905,-0.00233176,0.0083361,-0.00276473
12.7601,0.999818,-0.0190377,0.000786938,-0.000668333,-0.0155176,0.00562773,-0.000241757,0.0934259,0.305747,-1.14102,-0.00282092,0.00436481,-0.00900397,12.7801,24.9431,-0.0436337,0.0134074,-0.00972434,0.999817,-0.0191152,0.000815101,-0.000670016,-4.92204,2.55482,-1.76669,0.0933977,0.305791,-1.14111,-0.00299065,0.000324298,-0.0170014
12.7801,0.999817,-0.0190877,0.000936698,-0.000681746,0.00645347,0.00509511,-0.00303805,0.0936819,0.305541,-1.14369,-0.00457625,-0.0112084,-0.00593169,12.8001,23.7048,-0.0339207,0.00151642,-0.0298297,0.999818,-0.0190555,0.000961857,-0.00069745,-2.96388,0.225175,-5.8291,0.0936361,0.305429,-1.14375,-0.00476782,-0.0150583,-0.00866289
12.8001,0.99982,-0.0189201,0.000956249,-0.000695901,0.0159077,-0.000231255,-0.00117387,0.0937484,0.305149,-1.14484,-0.00614312,-0.018993,-0.00483639,12.8201,19.3769,-0.0222198,-0.0166048,-0.00599822,0.999822,-0.0188406,0.000954926,-0.000701823,-0.657197,-3.49198,-1.12736,0.0936869,0.304959,-1.14488,-0.00630296,-0.0221125,0.0108344
12.8201,0.999822,-0.0188461,0.000954617,-0.000691967,0.0184377,-0.000231225,0.000956722,0.0937569,0.304979,-1.14519,-0.00688353,-0.021263,-0.00462631,12.8401,21.2889,-0.0376902,0.00397016,0.0163446,0.999823,-0.018754,0.000953488,-0.000687251,-3.77434,0.536178,3.41447,0.093688,0.304767,-1.14524,-0.00705883,-0.0246768,0.00291381
